,protocol_id,protocol_name,order_id,description,ordertype,ct_order,ct_orderset,prob_order
896,624,ANE PACU (OUTPATIENT),POC14,POC GLUCOSE BY METER,Lab,247,7783,0.031735835
897,625,ANE PACU (INPATIENT),101,ACETAMINOPHEN 325 MG PO TABS,Medication,102,65802,0.001550105
898,625,ANE PACU (INPATIENT),102,ACETAMINOPHEN 500 MG PO TABS,Medication,979,65802,0.014877967
899,625,ANE PACU (INPATIENT),730,ATROPINE 0.1 MG/ML INJ SYRG,Medication,184,65802,0.002796268
900,625,ANE PACU (INPATIENT),2332,DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,Medication,1729,65802,0.026275797
901,625,ANE PACU (INPATIENT),2365,DEXTROSE 50 % IN WATER (D50W) IV SYRG,Medication,20,65802,0.000303942
902,625,ANE PACU (INPATIENT),2833,EPHEDRINE SULFATE 50 MG/ML INJ SOLN,Medication,513,65802,0.007796116
903,625,ANE PACU (INPATIENT),3497,GLYCOPYRROLATE 0.2 MG/ML INJ SOLN,Medication,1069,65802,0.016245707
904,625,ANE PACU (INPATIENT),3697,HYDRALAZINE 20 MG/ML INJ SOLN,Medication,2541,65802,0.038615848
905,625,ANE PACU (INPATIENT),3758,HYDROMORPHONE 2 MG/ML INJ SOLN,Medication,38,65802,0.00057749
906,625,ANE PACU (INPATIENT),3843,IBUPROFEN 400 MG PO TABS,Medication,4,65802,6.08E-05
907,625,ANE PACU (INPATIENT),3844,IBUPROFEN 600 MG PO TABS,Medication,1,65802,1.52E-05
908,625,ANE PACU (INPATIENT),3845,IBUPROFEN 800 MG PO TABS,Medication,2,65802,3.04E-05
909,625,ANE PACU (INPATIENT),4318,LACTATED RINGERS IV SOLP,Medication,10108,65802,0.153612352
910,625,ANE PACU (INPATIENT),5002,METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,Medication,4764,65802,0.072399015
911,625,ANE PACU (INPATIENT),5007,METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,Medication,993,65802,0.015090727
912,625,ANE PACU (INPATIENT),5172,MORPHINE 4 MG/ML INJ SYRG,Medication,1,65802,1.52E-05
913,625,ANE PACU (INPATIENT),5339,NALBUPHINE 10 MG/ML INJ SOLN,Medication,1015,65802,0.015425063
914,625,ANE PACU (INPATIENT),5340,NALBUPHINE 20 MG/ML INJ SOLN,Medication,7,65802,0.00010638
915,625,ANE PACU (INPATIENT),5373,NALOXONE 0.4 MG/ML INJ SOLN,Medication,19532,65802,0.296829884
916,625,ANE PACU (INPATIENT),5940,OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,921,65802,0.013996535
917,625,ANE PACU (INPATIENT),6618,PROMETHAZINE 25 MG/ML INJ SOLN,Medication,13269,65802,0.201650406
918,625,ANE PACU (INPATIENT),10372,LABETALOL 5 MG/ML IV SOLN,Medication,7960,65802,0.120968968
919,625,ANE PACU (INPATIENT),10814,OXYCODONE 5 MG PO TABS,Medication,4998,65802,0.075955138
920,625,ANE PACU (INPATIENT),14966,HYDROCODONE-ACETAMINOPHEN 5-500 MG PO TABS,Medication,28,65802,0.000425519
921,625,ANE PACU (INPATIENT),18307,GABAPENTIN 400 MG PO CAPS,Medication,6,65802,9.12E-05
922,625,ANE PACU (INPATIENT),18308,GABAPENTIN 300 MG PO CAPS,Medication,454,65802,0.006899486
923,625,ANE PACU (INPATIENT),18309,GABAPENTIN 100 MG PO CAPS,Medication,23,65802,0.000349533
924,625,ANE PACU (INPATIENT),22472,KETOROLAC 15 MG/ML INJ SOLN,Medication,81,65802,0.001230966
925,625,ANE PACU (INPATIENT),22473,KETOROLAC 30 MG/ML (1 ML) INJ SOLN,Medication,2,65802,3.04E-05
926,625,ANE PACU (INPATIENT),25174,HETASTARCH 6 % IN 0.9 % NACL 6 % IV SOLN,Medication,40,65802,0.000607884
927,625,ANE PACU (INPATIENT),25855,GABAPENTIN 600 MG PO TABS,Medication,1,65802,1.52E-05
928,625,ANE PACU (INPATIENT),27838,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP,Medication,22930,65802,0.348469651
929,625,ANE PACU (INPATIENT),27920,OXYCODONE 10 MG PO TB12,Medication,276,65802,0.004194401
930,625,ANE PACU (INPATIENT),27921,OXYCODONE 20 MG PO TB12,Medication,5,65802,7.60E-05
931,625,ANE PACU (INPATIENT),28899,OXYCODONE 15 MG PO TABS,Medication,5,65802,7.60E-05
932,625,ANE PACU (INPATIENT),28900,OXYCODONE 30 MG PO TABS,Medication,9,65802,0.000136774
933,625,ANE PACU (INPATIENT),34505,HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,1276,65802,0.019391508
934,625,ANE PACU (INPATIENT),77052,CELECOXIB 200 MG PO CAPS,Medication,90,65802,0.00136774
935,625,ANE PACU (INPATIENT),88080,ELECTROLYTE-R (PH 7.4) IV SOLP,Medication,223,65802,0.003388955
936,625,ANE PACU (INPATIENT),93305,SCOPOLAMINE BASE 1.5 MG (1 MG OVER 3 DAYS) TD PT3D,Medication,1010,65802,0.015349078
937,625,ANE PACU (INPATIENT),93715,CELECOXIB 100 MG PO CAPS,Medication,8,65802,0.000121577
938,625,ANE PACU (INPATIENT),95157,ELECTROLYTE-A IV SOLP,Medication,40,65802,0.000607884
939,625,ANE PACU (INPATIENT),110872,HYDROMORPHONE 2 MG/ML INJ SYRG,Medication,16269,65802,0.247241725
940,625,ANE PACU (INPATIENT),112564,MORPHINE 2 MG/ML INJ SYRG,Medication,3,65802,4.56E-05
941,625,ANE PACU (INPATIENT),112586,HYDROMORPHONE 1 MG/ML INJ SYRG,Medication,9382,65802,0.142579253
942,625,ANE PACU (INPATIENT),124521,GRANISETRON (PF) 100 MCG/ML IV SOLN,Medication,575,65802,0.008738336
943,625,ANE PACU (INPATIENT),125756,PREGABALIN 25 MG PO CAPS,Medication,1,65802,1.52E-05
944,625,ANE PACU (INPATIENT),125757,PREGABALIN 50 MG PO CAPS,Medication,13,65802,0.000197562
945,625,ANE PACU (INPATIENT),125758,PREGABALIN 75 MG PO CAPS,Medication,15,65802,0.000227957
946,625,ANE PACU (INPATIENT),125759,PREGABALIN 100 MG PO CAPS,Medication,2,65802,3.04E-05
947,625,ANE PACU (INPATIENT),126003,MEPERIDINE (PF) 50 MG/ML INJ SOLN,Medication,1,65802,1.52E-05
948,625,ANE PACU (INPATIENT),126006,MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,Medication,3,65802,4.56E-05
949,625,ANE PACU (INPATIENT),126009,MEPERIDINE (PF) 25 MG/ML INJ SYRG,Medication,5615,65802,0.085331753
950,625,ANE PACU (INPATIENT),126010,MEPERIDINE (PF) 50 MG/ML INJ SYRG,Medication,2,65802,3.04E-05
951,625,ANE PACU (INPATIENT),198509,ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,Medication,29495,65802,0.448238655
952,625,ANE PACU (INPATIENT),200439,HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,Medication,1355,65802,0.020592079
953,625,ANE PACU (INPATIENT),201096,HYDROMORPHONE (PF) 2 MG/ML INJ SYRG,Medication,2,65802,3.04E-05
954,625,ANE PACU (INPATIENT),203737,GRANISETRON (PF) 1 MG/ML (1 ML) IV SOLN,Medication,1,65802,1.52E-05
955,625,ANE PACU (INPATIENT),203751,GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,Medication,4,65802,6.08E-05
956,625,ANE PACU (INPATIENT),212629,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",Medication,4548,65802,0.06911644
957,625,ANE PACU (INPATIENT),233900,OXYCODONE 10 MG PO TR12,Medication,8,65802,0.000121577
958,625,ANE PACU (INPATIENT),233902,OXYCODONE 20 MG PO TR12,Medication,1,65802,1.52E-05
959,625,ANE PACU (INPATIENT),233904,OXYCODONE 40 MG PO TR12,Medication,2,65802,3.04E-05
960,625,ANE PACU (INPATIENT),540102,NS IV BOLUS,Medication,1080,65802,0.016412875
961,625,ANE PACU (INPATIENT),540106,FENTANYL (PF) 50 MCG/ML INJECTION,Medication,32391,65802,0.492249476
962,625,ANE PACU (INPATIENT),540115,LACTATED RINGERS IV BOLUS,Medication,940,65802,0.01428528
963,625,ANE PACU (INPATIENT),540125,HYDROMORPHONE 1 MG/ML IV PCA,Medication,2,65802,3.04E-05
964,625,ANE PACU (INPATIENT),540300,MORPHINE INJECTABLE SYRINGE,Medication,467,65802,0.007097049
965,625,ANE PACU (INPATIENT),540303,MEPERIDINE INJECTABLE SYRINGE,Medication,2,65802,3.04E-05
966,625,ANE PACU (INPATIENT),540573,ACETAMINOPHEN 10 MG/ML IV (CUSTOM DOSE),Medication,166,65802,0.00252272
967,625,ANE PACU (INPATIENT),541048,HYDROMORPHONE VARIABLE DOSE INJECTION,Medication,878,65802,0.013343059
968,625,ANE PACU (INPATIENT),541229,ELECTROLYTE-R IV BOLUS,Medication,17,65802,0.000258351
969,625,ANE PACU (INPATIENT),9000000,ZZZ IMS TEMPLATE,Medication,9,65802,0.000136774
970,625,ANE PACU (INPATIENT),LABCBCO,CBC W/O DIFF,Lab,315,65802,0.004787089
971,625,ANE PACU (INPATIENT),LABEP1,ELECTROLYTE PANEL,Lab,56,65802,0.000851038
972,625,ANE PACU (INPATIENT),LABHCTX,HEMATOCRIT,Lab,118,65802,0.001793259
973,625,ANE PACU (INPATIENT),LABHGBX,HEMOGLOBIN,Lab,74,65802,0.001124586
974,625,ANE PACU (INPATIENT),LABMETB,"METABOLIC PANEL, BASIC",Lab,155,65802,0.002355552
975,625,ANE PACU (INPATIENT),LABPT,PROTHROMBIN TIME,Lab,74,65802,0.001124586
976,625,ANE PACU (INPATIENT),LABPTT,PTT PARTIAL THROMBOPLASTIN TIME,Lab,54,65802,0.000820644
977,625,ANE PACU (INPATIENT),POC14,POC GLUCOSE BY METER,Lab,4254,65802,0.064648491
978,625,ANE PACU (INPATIENT),IMGDXCH1,XR CHEST 1V,Imaging,253,65802,0.003844868
979,625,ANE PACU (INPATIENT),IMGDXCH2,XR CHEST 2V,Imaging,2,65802,3.04E-05
980,626,IP ANE PED ANESTHESIA POSTOP,4318,LACTATED RINGERS IV SOLP,Medication,2,8,0.25
981,626,IP ANE PED ANESTHESIA POSTOP,5002,METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,Medication,2,8,0.25
982,626,IP ANE PED ANESTHESIA POSTOP,126009,MEPERIDINE (PF) 25 MG/ML INJ SYRG,Medication,2,8,0.25
983,626,IP ANE PED ANESTHESIA POSTOP,228220,ACETAMINOPHEN-CODEINE 300 MG-30 MG /12.5 ML PO SOLN,Medication,1,8,0.125
984,626,IP ANE PED ANESTHESIA POSTOP,540106,FENTANYL (PF) 50 MCG/ML INJECTION,Medication,4,8,0.5
985,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,101,ACETAMINOPHEN 325 MG PO TABS,Medication,851,5576,0.152618364
986,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,102,ACETAMINOPHEN 500 MG PO TABS,Medication,396,5576,0.071018651
987,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,2508,DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,Medication,9,5576,0.00161406
988,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,2509,DIPHENHYDRAMINE HCL 25 MG PO CAPS,Medication,2,5576,0.00035868
989,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,3843,IBUPROFEN 400 MG PO TABS,Medication,5,5576,0.0008967
990,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,3844,IBUPROFEN 600 MG PO TABS,Medication,1,5576,0.00017934
991,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,3845,IBUPROFEN 800 MG PO TABS,Medication,18,5576,0.003228121
992,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,5002,METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,Medication,1652,5576,0.296269727
993,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,5018,METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,Medication,20,5576,0.003586801
994,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,5940,OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,14,5576,0.00251076
995,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,10011,FAMOTIDINE 20 MG PO TABS,Medication,3,5576,0.00053802
996,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,14087,ACETAMINOPHEN-CODEINE 300-30 MG PO TABS,Medication,36,5576,0.006456241
997,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,14863,POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,Medication,1544,5576,0.276901004
998,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,15861,D5 %-0.45 % SODIUM CHLORIDE IV SOLP,Medication,18,5576,0.003228121
999,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,16426,NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP,Medication,9,5576,0.00161406
1000,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,18307,GABAPENTIN 400 MG PO CAPS,Medication,7,5576,0.00125538
1001,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,18308,GABAPENTIN 300 MG PO CAPS,Medication,1093,5576,0.196018651
1002,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,18309,GABAPENTIN 100 MG PO CAPS,Medication,46,5576,0.008249641
1003,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,22472,KETOROLAC 15 MG/ML INJ SOLN,Medication,153,5576,0.027439024
1004,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,22473,KETOROLAC 30 MG/ML (1 ML) INJ SOLN,Medication,679,5576,0.121771879
1005,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,25424,POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,Medication,26,5576,0.004662841
1006,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,25855,GABAPENTIN 600 MG PO TABS,Medication,4,5576,0.00071736
1007,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,27838,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP,Medication,70,5576,0.012553802
1008,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,34505,HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,90,5576,0.016140603
1009,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,81505,CIPROFLOXACIN IN D5W 400 MG/200 ML IV PGBK,Medication,14,5576,0.00251076
1010,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,82384,PANTOPRAZOLE 40 MG IV SOLR,Medication,152,5576,0.027259684
1011,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,82918,GABAPENTIN 250 MG/5 ML PO SOLN,Medication,5,5576,0.0008967
1012,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,87475,PIPERACILLIN-TAZOBACTAM 3.375 GRAM IV SOLR,Medication,8,5576,0.00143472
1013,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,88043,PANTOPRAZOLE 40 MG PO TBEC,Medication,22,5576,0.003945481
1014,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,96559,PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK,Medication,32,5576,0.005738881
1015,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,110872,HYDROMORPHONE 2 MG/ML INJ SYRG,Medication,131,5576,0.023493544
1016,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,110888,ENOXAPARIN 30 MG/0.3 ML SC SYRG,Medication,22,5576,0.003945481
1017,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,110889,ENOXAPARIN 60 MG/0.6 ML SC SYRG,Medication,1,5576,0.00017934
1018,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,110890,ENOXAPARIN 80 MG/0.8 ML SC SYRG,Medication,3,5576,0.00053802
1019,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,110891,ENOXAPARIN 100 MG/ML SC SYRG,Medication,1,5576,0.00017934
1020,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,110892,ENOXAPARIN 40 MG/0.4 ML SC SYRG,Medication,1179,5576,0.211441894
1021,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,112586,HYDROMORPHONE 1 MG/ML INJ SYRG,Medication,105,5576,0.018830703
1022,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,112597,ENOXAPARIN 120 MG/0.8 ML SC SYRG,Medication,1,5576,0.00017934
1023,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,198509,ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,Medication,1759,5576,0.31545911
1024,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,200439,HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,Medication,8,5576,0.00143472
1025,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,202606,FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,Medication,9,5576,0.00161406
1026,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,205597,ALVIMOPAN 12 MG PO CAPS,Medication,979,5576,0.175573888
1027,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,209037,ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,Medication,2,5576,0.00035868
1028,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,210379,HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,Medication,420,5576,0.075322812
1029,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,212629,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",Medication,613,5576,0.109935438
1030,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,379,5576,0.067969871
1031,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,520043,CEFOXITIN IVPB,Medication,1,5576,0.00017934
1032,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,520160,ERTAPENEM 1 G IVPB,Medication,2,5576,0.00035868
1033,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,540102,NS IV BOLUS,Medication,7,5576,0.00125538
1034,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,540106,FENTANYL (PF) 50 MCG/ML INJECTION,Medication,9,5576,0.00161406
1035,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,540300,MORPHINE INJECTABLE SYRINGE,Medication,8,5576,0.00143472
1036,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,540965,PIPERACILLIN-TAZOBACTAM 3.375 GRAM/50 ML MINI-BAG PLUS,Medication,8,5576,0.00143472
1037,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,541048,HYDROMORPHONE VARIABLE DOSE INJECTION,Medication,33,5576,0.005918221
1038,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,541104,CEFOXITIN 1 GRAM/50 ML MINI-BAG PLUS,Medication,17,5576,0.00304878
1039,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,541110,ERTAPENEM 1 GRAM/50 ML MINI-BAG PLUS,Medication,15,5576,0.0026901
1040,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,541271,PIPERACILLIN-TAZOBACTAM 3.375 GRAM/50 ML IVPB EXTENDED INFUSION,Medication,34,5576,0.006097561
1041,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,541273,PIPERACILLIN-TAZOBACTAM 4.5 GRAM/100 ML IVPB EXTENDED INFUSION,Medication,1,5576,0.00017934
1042,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,9000000,ZZZ IMS TEMPLATE,Medication,1,5576,0.00017934
1043,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,LABCBCO,CBC W/O DIFF,Lab,2910,5576,0.521879484
1044,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,LABMETB,"METABOLIC PANEL, BASIC",Lab,2909,5576,0.521700143
1045,637,IP SUR COLON/RECTAL/SMALL BOWEL RESECTION POSTOP,LABPLTS,PLATELET COUNT,Lab,83,5576,0.014885222
1046,639,IP SUR COLECTOMY PREOP,14863,POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,Medication,4,37,0.108108108
1047,639,IP SUR COLECTOMY PREOP,27838,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP,Medication,2,37,0.054054054
1048,639,IP SUR COLECTOMY PREOP,110892,ENOXAPARIN 40 MG/0.4 ML SC SYRG,Medication,1,37,0.027027027
1049,639,IP SUR COLECTOMY PREOP,200273,PEG 3350-ELECTROLYTES 236-22.74-6.74 -5.86 GRAM PO SOLR,Medication,2,37,0.054054054
1050,639,IP SUR COLECTOMY PREOP,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,1,37,0.027027027
1051,639,IP SUR COLECTOMY PREOP,541110,ERTAPENEM 1 GRAM/50 ML MINI-BAG PLUS,Medication,13,37,0.351351351
1052,639,IP SUR COLECTOMY PREOP,LABCA,"CALCIUM, SERUM/PLASMA",Lab,1,37,0.027027027
1053,639,IP SUR COLECTOMY PREOP,LABCBCD,CBC WITH DIFF,Lab,6,37,0.162162162
1054,639,IP SUR COLECTOMY PREOP,LABMETB,"METABOLIC PANEL, BASIC",Lab,7,37,0.189189189
1055,639,IP SUR COLECTOMY PREOP,LABMGN,"MAGNESIUM, SERUM/PLASMA",Lab,1,37,0.027027027
1056,639,IP SUR COLECTOMY PREOP,LABPHOS,"PHOSPHORUS, SERUM/PLASMA",Lab,1,37,0.027027027
1057,639,IP SUR COLECTOMY PREOP,LABPT,PROTHROMBIN TIME,Lab,2,37,0.054054054
1058,639,IP SUR COLECTOMY PREOP,LABPTT,PTT PARTIAL THROMBOPLASTIN TIME,Lab,2,37,0.054054054
1059,639,IP SUR COLECTOMY PREOP,LABTYPSNI,TYPE AND SCREEN,Lab,6,37,0.162162162
1060,640,IP SUR ANO RECTAL SURGERY POSTOP,101,ACETAMINOPHEN 325 MG PO TABS,Medication,6,55,0.109090909
1061,640,IP SUR ANO RECTAL SURGERY POSTOP,102,ACETAMINOPHEN 500 MG PO TABS,Medication,1,55,0.018181818
1062,640,IP SUR ANO RECTAL SURGERY POSTOP,5002,METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,Medication,16,55,0.290909091
1063,640,IP SUR ANO RECTAL SURGERY POSTOP,10467,LORAZEPAM 2 MG/ML INJ SOLN,Medication,2,55,0.036363636
1064,640,IP SUR ANO RECTAL SURGERY POSTOP,14087,ACETAMINOPHEN-CODEINE 300-30 MG PO TABS,Medication,4,55,0.072727273
1065,640,IP SUR ANO RECTAL SURGERY POSTOP,14863,POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,Medication,14,55,0.254545455
1066,640,IP SUR ANO RECTAL SURGERY POSTOP,15861,D5 %-0.45 % SODIUM CHLORIDE IV SOLP,Medication,1,55,0.018181818
1067,640,IP SUR ANO RECTAL SURGERY POSTOP,16426,NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP,Medication,1,55,0.018181818
1068,640,IP SUR ANO RECTAL SURGERY POSTOP,22472,KETOROLAC 15 MG/ML INJ SOLN,Medication,2,55,0.036363636
1069,640,IP SUR ANO RECTAL SURGERY POSTOP,25424,POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,Medication,2,55,0.036363636
1070,640,IP SUR ANO RECTAL SURGERY POSTOP,27838,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP,Medication,2,55,0.036363636
1071,640,IP SUR ANO RECTAL SURGERY POSTOP,34505,HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,6,55,0.109090909
1072,640,IP SUR ANO RECTAL SURGERY POSTOP,81839,LIDOCAINE 4 % TP CREA,Medication,2,55,0.036363636
1073,640,IP SUR ANO RECTAL SURGERY POSTOP,110872,HYDROMORPHONE 2 MG/ML INJ SYRG,Medication,12,55,0.218181818
1074,640,IP SUR ANO RECTAL SURGERY POSTOP,110892,ENOXAPARIN 40 MG/0.4 ML SC SYRG,Medication,4,55,0.072727273
1075,640,IP SUR ANO RECTAL SURGERY POSTOP,112586,HYDROMORPHONE 1 MG/ML INJ SYRG,Medication,2,55,0.036363636
1076,640,IP SUR ANO RECTAL SURGERY POSTOP,198509,ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,Medication,21,55,0.381818182
1077,640,IP SUR ANO RECTAL SURGERY POSTOP,200439,HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,Medication,1,55,0.018181818
1078,640,IP SUR ANO RECTAL SURGERY POSTOP,212945,"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",Medication,8,55,0.145454545
1079,640,IP SUR ANO RECTAL SURGERY POSTOP,541048,HYDROMORPHONE VARIABLE DOSE INJECTION,Medication,1,55,0.018181818
1080,640,IP SUR ANO RECTAL SURGERY POSTOP,541104,CEFOXITIN 1 GRAM/50 ML MINI-BAG PLUS,Medication,2,55,0.036363636
1081,640,IP SUR ANO RECTAL SURGERY POSTOP,LABPLTS,PLATELET COUNT,Lab,4,55,0.072727273
1082,647,IP SUR CHOLECYSTECTOMY POSTOP,101,ACETAMINOPHEN 325 MG PO TABS,Medication,3,123,0.024390244
1083,647,IP SUR CHOLECYSTECTOMY POSTOP,102,ACETAMINOPHEN 500 MG PO TABS,Medication,1,123,0.008130081
1084,647,IP SUR CHOLECYSTECTOMY POSTOP,5002,METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,Medication,39,123,0.317073171
1085,647,IP SUR CHOLECYSTECTOMY POSTOP,5018,METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,Medication,3,123,0.024390244
1086,647,IP SUR CHOLECYSTECTOMY POSTOP,5940,OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,4,123,0.032520325
1087,647,IP SUR CHOLECYSTECTOMY POSTOP,14863,POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,Medication,27,123,0.219512195
1088,647,IP SUR CHOLECYSTECTOMY POSTOP,15861,D5 %-0.45 % SODIUM CHLORIDE IV SOLP,Medication,3,123,0.024390244
1089,647,IP SUR CHOLECYSTECTOMY POSTOP,22472,KETOROLAC 15 MG/ML INJ SOLN,Medication,4,123,0.032520325
1090,647,IP SUR CHOLECYSTECTOMY POSTOP,27838,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP,Medication,12,123,0.097560976
1091,647,IP SUR CHOLECYSTECTOMY POSTOP,34505,HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,Medication,17,123,0.138211382
