med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
LORAZEPAM 2 MG/ML INJ (EPILEPSY ORDER SET),0.6739130434782609,31,15,34,0.6901408450704225,49,22,52,1.0
LOSARTAN 50 MG PO TABS,0.021739130434782608,1,45,1,0.028169014084507043,2,69,2,1.0
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.043478260869565216,2,44,4,0.056338028169014086,4,67,7,1.0
MEROPENEM 1 GRAM/50 ML NS MINIBAG PLUS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
LIDOCAINE HCL 2 % VISCOUS ORAL SOLN,0.021739130434782608,1,45,1,0.028169014084507043,2,69,4,1.0
LAMOTRIGINE 250 MG PO TR24,0.021739130434782608,1,45,5,0.014084507042253521,1,70,2,1.0
LAMOTRIGINE 150 MG PO TABS,0.021739130434782608,1,45,2,0.04225352112676056,3,68,5,1.0
LACOSAMIDE 200 MG IN NS 100 ML IVPB,0.043478260869565216,2,44,2,0.04225352112676056,3,68,3,1.0
GABAPENTIN 600 MG PO TABS,0.043478260869565216,2,44,4,0.056338028169014086,4,67,5,1.0
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.08695652173913043,4,42,4,0.08450704225352113,6,65,7,1.0
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.021739130434782608,1,45,1,0.04225352112676056,3,68,3,1.0
HYDRALAZINE 10 MG PO TABS,0.021739130434782608,1,45,2,0.014084507042253521,1,70,2,1.0
HYDRALAZINE 25 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.021739130434782608,1,45,1,0.028169014084507043,2,69,3,1.0
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.021739130434782608,1,45,2,0.04225352112676056,3,68,3,1.0
HYDROCORTISONE 0.5 % TP CREA,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
IBUPROFEN 600 MG PO TABS,0.043478260869565216,2,44,2,0.04225352112676056,3,68,3,1.0
IBUPROFEN 800 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.021739130434782608,1,45,1,0.04225352112676056,3,68,3,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
KEPPRA 750 MG PO TABS,0.021739130434782608,1,45,1,0.04225352112676056,3,68,4,1.0
KETOROLAC 15 MG/ML INJ SOLN,0.021739130434782608,1,45,4,0.028169014084507043,2,69,2,1.0
GABAPENTIN 100 MG PO CAPS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
LAMOTRIGINE 200 MG PO TR24,0.021739130434782608,1,45,2,0.014084507042253521,1,70,1,1.0
