med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
ENOXAPARIN 100 MG/ML SC SYRG,0.014285714285714285,1,69,1,0.031914893617021274,3,91,3,0.6366402314329894
METRONIDAZOLE 500 MG PO TABS,0.014285714285714285,1,69,2,0.031914893617021274,3,91,7,0.6366402314329894
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.014285714285714285,1,69,1,0.031914893617021274,3,91,4,0.6366402314329894
MAGNESIUM SULFATE IV SCALE ,0.014285714285714285,1,69,1,0.031914893617021274,3,91,3,0.6366402314329894
"GLYCERIN-DIMETHICONE-PETRO, WH TP CREA",0.014285714285714285,1,69,1,0.031914893617021274,3,91,23,0.6366402314329894
ROSUVASTATIN 5 MG PO TABS,0.014285714285714285,1,69,1,0.031914893617021274,3,91,4,0.6366402314329894
DOCUSATE SODIUM 250 MG PO CAPS,0.014285714285714285,1,69,1,0.031914893617021274,3,91,3,0.6366402314329894
POTASSIUM CHLORIDE IV REPLACEMENT SCALE,0.014285714285714285,1,69,1,0.031914893617021274,3,91,23,0.6366402314329894
"VITAMIN D3 25 MCG (1,000 UNIT) PO TABS",0.014285714285714285,1,69,2,0.031914893617021274,3,91,5,0.6366402314329894
DULOXETINE 20 MG PO CPDR,0.014285714285714285,1,69,1,0.031914893617021274,3,91,3,0.6366402314329894
MELATONIN 5 MG PO TABS,0.5714285714285714,40,30,72,0.5319148936170213,50,44,62,0.6373135200966062
BENZONATATE 100 MG PO CAPS,0.5285714285714286,37,33,61,0.48936170212765956,46,48,82,0.6389538906597925
BUDESONIDE 0.5 MG/2 ML INH NBSP,0.04285714285714286,3,67,4,0.02127659574468085,2,92,2,0.6517802217899482
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.04285714285714286,3,67,3,0.02127659574468085,2,92,2,0.6517802217899482
HYDROMORPHONE 2 MG PO TABS,0.04285714285714286,3,67,15,0.02127659574468085,2,92,4,0.6517802217899482
ZINC OXIDE-COD LIVER OIL 40 % TP PSTE,0.04285714285714286,3,67,3,0.02127659574468085,2,92,3,0.6517802217899482
BARIUM SULFATE 40 % (W/V) 29% (W/W) PO SUSP,0.04285714285714286,3,67,3,0.02127659574468085,2,92,2,0.6517802217899482
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.04285714285714286,3,67,5,0.02127659574468085,2,92,2,0.6517802217899482
LOSARTAN 25 MG PO TABS,0.04285714285714286,3,67,8,0.02127659574468085,2,92,5,0.6517802217899482
SULFAMETHOXAZOLE-TRIMETHOPRIM IVPB,0.04285714285714286,3,67,9,0.02127659574468085,2,92,3,0.6517802217899482
NON-FORMULARY MEDICATION HELP ORDER,0.04285714285714286,3,67,17,0.02127659574468085,2,92,4,0.6517802217899482
CYANOCOBALAMIN (VITAMIN B-12) 500 MCG PO TABS,0.04285714285714286,3,67,3,0.02127659574468085,2,92,2,0.6517802217899482
"CALCIUM CARBONATE-VITAMIN D3 500 MG(1,250MG) -200 UNIT PO TABS",0.04285714285714286,3,67,3,0.02127659574468085,2,92,2,0.6517802217899482
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.04285714285714286,3,67,3,0.02127659574468085,2,92,2,0.6517802217899482
METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR,0.04285714285714286,3,67,19,0.02127659574468085,2,92,2,0.6517802217899482
PREDNISONE 5 MG PO TABS,0.04285714285714286,3,67,6,0.02127659574468085,2,92,4,0.6517802217899482
ATORVASTATIN 40 MG PO TABS,0.12857142857142856,9,61,17,0.1595744680851064,15,79,26,0.6587180420605299
AMLODIPINE 5 MG PO TABS,0.14285714285714285,10,60,23,0.1702127659574468,16,78,25,0.6719448067911435
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.15714285714285714,11,59,18,0.19148936170212766,18,76,24,0.6802440700058989
LR IV BOLUS - 1000 ML,0.2,14,56,21,0.1702127659574468,16,78,19,0.6851588370780306
SPIRONOLACTONE 25 MG PO TABS,0.02857142857142857,2,68,3,0.05319148936170213,5,89,9,0.699795240965158
LEVOFLOXACIN 750 MG PO TABS,0.02857142857142857,2,68,3,0.05319148936170213,5,89,9,0.699795240965158
DEXAMETHASONE 2 MG PO TABS,0.02857142857142857,2,68,3,0.05319148936170213,5,89,9,0.699795240965158
"METFORMIN 1,000 MG PO TABS",0.04285714285714286,3,67,3,0.031914893617021274,3,91,4,0.7010566054989178
CARBOXYMETHYLCELLULOSE SODIUM 1 % OPHT DPGE,0.04285714285714286,3,67,5,0.031914893617021274,3,91,3,0.7010566054989178
METOPROLOL SUCCINATE 50 MG PO TB24,0.04285714285714286,3,67,5,0.031914893617021274,3,91,5,0.7010566054989178
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.04285714285714286,3,67,4,0.031914893617021274,3,91,3,0.7010566054989178
MINERAL OIL PR ENEM,0.04285714285714286,3,67,4,0.031914893617021274,3,91,3,0.7010566054989178
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PGBK,0.04285714285714286,3,67,4,0.031914893617021274,3,91,3,0.7010566054989178
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.04285714285714286,3,67,4,0.031914893617021274,3,91,3,0.7010566054989178
OXYCODONE 5 MG/5 ML PO SOLN,0.04285714285714286,3,67,10,0.031914893617021274,3,91,6,0.7010566054989178
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.05714285714285714,4,66,7,0.0425531914893617,4,90,6,0.724652959866132
FUROSEMIDE 40 MG PO TABS,0.05714285714285714,4,66,7,0.0425531914893617,4,90,6,0.724652959866132
AMPICILLIN-SULBACTAM 3 GRAM/100 ML MINIBAG PLUS,0.05714285714285714,4,66,6,0.0425531914893617,4,90,4,0.724652959866132
DOXYCYCLINE HYCLATE 100 MG PO CAPS,0.04285714285714286,3,67,7,0.06382978723404255,6,88,12,0.733919446793714
LORAZEPAM 0.5 MG PO TABS,0.07142857142857142,5,65,7,0.05319148936170213,5,89,45,0.7453637716628015
LOPERAMIDE 2 MG PO CAPS,0.07142857142857142,5,65,17,0.05319148936170213,5,89,46,0.7453637716628015
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.07142857142857142,5,65,15,0.05319148936170213,5,89,25,0.7453637716628015
LEVOTHYROXINE 75 MCG PO TABS,0.07142857142857142,5,65,8,0.05319148936170213,5,89,8,0.7453637716628015
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.07142857142857142,5,65,9,0.05319148936170213,5,89,7,0.7453637716628015
PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK,0.07142857142857142,5,65,10,0.05319148936170213,5,89,9,0.7453637716628015
MIRTAZAPINE 15 MG PO TABS,0.07142857142857142,5,65,7,0.05319148936170213,5,89,6,0.7453637716628015
ATORVASTATIN 10 MG PO TABS,0.08571428571428572,6,64,8,0.06382978723404255,6,88,6,0.7632769565134135
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.08571428571428572,6,64,18,0.07446808510638298,7,87,34,0.7798242087308147
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.1,7,63,8,0.0851063829787234,8,86,12,0.7886809243962909
CEFEPIME 2 GRAM/20 ML IV PUSH,0.1,7,63,7,0.11702127659574468,11,83,12,0.8046712301463936
ACETAMINOPHEN 325 MG PO TABS,0.8714285714285714,61,9,121,0.8829787234042553,83,11,155,0.8148121878804516
NS IV BOLUS - 1000 ML,0.17142857142857143,12,58,33,0.1595744680851064,15,79,16,0.8351026918547213
VANCOMYCIN PER PHARMACY PROTOCOL (INPATIENT USE ONLY),0.18571428571428572,13,57,16,0.1702127659574468,16,78,16,0.8378837434929909
REMDESIVIR 100 MG/250 ML IVPB,0.42857142857142855,30,40,38,0.40425531914893614,38,56,46,0.8727823743271441
VITAMIN D3 PO,0.02857142857142857,2,68,2,0.031914893617021274,3,91,3,1.0
SENNOSIDES 8.6 MG PO TABS,0.7571428571428571,53,17,93,0.7446808510638298,70,24,86,1.0
"PEN NEEDLE 32 GAUGE X 5/32"" MISC NDLE",0.02857142857142857,2,68,2,0.02127659574468085,2,92,3,1.0
RUXOLITINIB 5 MG PO SPLIT TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
OLANZAPINE 10 MG IM SOLR,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
ZINC OXIDE 20 % TP OINT,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
SIMVASTATIN 20 MG PO TABS,0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
VASOPRESSIN IN 0.9 % SOD CHLOR 60 UNIT/100 ML (0.6 UNIT/ML) IV SOLN,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
SENNA 8.6 MG PO CAPS,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
XARELTO 20 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
OXYCODONE 10 MG PO TR12,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.08571428571428572,6,64,7,0.09574468085106383,9,85,10,1.0
SENNA 8.6 MG PO TABS,0.02857142857142857,2,68,3,0.02127659574468085,2,92,2,1.0
VALACYCLOVIR 500 MG PO TABS,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.02857142857142857,2,68,2,0.0425531914893617,4,90,5,1.0
PRAVASTATIN 40 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
TACROLIMUS 1 MG PO CAPS,0.014285714285714285,1,69,9,0.02127659574468085,2,92,11,1.0
TACROLIMUS 0.5 MG PO CAPS,0.02857142857142857,2,68,9,0.02127659574468085,2,92,5,1.0
PYRAZINAMIDE 500 MG PO TABS,0.014285714285714285,1,69,3,0.010638297872340425,1,93,3,1.0
POTASSIUM CHLORIDE-0.45 % NACL 20 MEQ/L IV SOLP,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
QUETIAPINE 50 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
RESTASIS 0.05 % OPHT DPET,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
SULFAMETHOXAZOLE-TRIMETHOPRIM 400-80 MG PO TABS,0.04285714285714286,3,67,6,0.0425531914893617,4,90,7,1.0
RIVAROXABAN 15 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
RIVAROXABAN 20 MG PO TABS,0.02857142857142857,2,68,3,0.02127659574468085,2,92,3,1.0
SUCRALFATE 100 MG/ML PO SUSP,0.014285714285714285,1,69,1,0.02127659574468085,2,92,22,1.0
SODIUM CHLORIDE 1 GRAM PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,4,1.0
RANOLAZINE 500 MG PO TB12,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
SERTRALINE 50 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
THIAMINE IVPB,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
VANCOMYCIN LOADING DOSE IVPB,0.02857142857142857,2,68,2,0.031914893617021274,3,91,3,1.0
VANCOMYCIN 750 MG IN D5W 250 ML IVPB,0.02857142857142857,2,68,3,0.031914893617021274,3,91,3,1.0
PNEUMOVAX 23 25 MCG/0.5 ML INJ (WRAPPER RECORD),0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
VANCOMYCIN 2 GRAM IN NS 500 ML IVPB,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
VALSARTAN 40 MG PO TABS,0.014285714285714285,1,69,2,0.010638297872340425,1,93,2,1.0
POLYETHYLENE GLYCOL 3350 17 GRAM/DOSE PO POWD,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
POSACONAZOLE 100 MG PO TBEC,0.02857142857142857,2,68,4,0.02127659574468085,2,92,4,1.0
ROSUVASTATIN 10 MG PO TABS,0.02857142857142857,2,68,3,0.0425531914893617,4,90,9,1.0
VALGANCICLOVIR 450 MG PO TABS,0.014285714285714285,1,69,2,0.010638297872340425,1,93,4,1.0
ACETAMINOPHEN 10 MG/ML IV (CUSTOM DOSE),0.014285714285714285,1,69,4,0.010638297872340425,1,93,1,1.0
TYLENOL EXTRA STRENGTH 500 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
TRIAMCINOLONE ACETONIDE 0.1 % TP CREA,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
TRESIBA FLEXTOUCH U-200 200 UNIT/ML (3 ML) SC INPN,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
TRAMADOL 50 MG PO TABS,0.02857142857142857,2,68,2,0.0425531914893617,4,90,6,1.0
TICAGRELOR 90 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
VANCOMYCIN PER PHARMACY PROTOCOL (ED USE ONLY),0.08571428571428572,6,64,6,0.09574468085106383,9,85,9,1.0
SERTRALINE 25 MG PO TABS,0.014285714285714285,1,69,2,0.010638297872340425,1,93,2,1.0
LEVOTHYROXINE 100 MCG PO TABS,0.02857142857142857,2,68,2,0.031914893617021274,3,91,3,1.0
NOVOLOG FLEXPEN U-100 INSULIN 100 UNIT/ML (3 ML) SC INPN,0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
DILTIAZEM HCL 120 MG PO CP24,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
DILTIAZEM HCL 5 MG/ML IV SOLN,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
DONEPEZIL 10 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
DOXYCYCLINE 100 MG/100 ML NS MINIBAG PLUS,0.014285714285714285,1,69,3,0.010638297872340425,1,93,1,1.0
DULOXETINE 30 MG PO CPDR,0.014285714285714285,1,69,2,0.010638297872340425,1,93,2,1.0
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.02857142857142857,2,68,2,0.02127659574468085,2,92,2,1.0
ERYTHROMYCIN 5 MG/GRAM (0.5 %) OPHT OINT,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
FAMOTIDINE 40 MG/5 ML (8 MG/ML) PO SUSP,0.014285714285714285,1,69,1,0.02127659574468085,2,92,3,1.0
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.04285714285714286,3,67,7,0.0425531914893617,4,90,7,1.0
FERROUS SULFATE 300 MG (60 MG IRON)/5 ML PO LIQD,0.014285714285714285,1,69,3,0.010638297872340425,1,93,1,1.0
FILGRASTIM 300 MCG/0.5 ML INJ SYRG,0.014285714285714285,1,69,5,0.010638297872340425,1,93,1,1.0
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
FLUCONAZOLE IN NACL (ISO-OSM) 400 MG/200 ML IV PGBK,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.04285714285714286,3,67,5,0.05319148936170213,5,89,9,1.0
FLUTICASONE FUROATE-VILANTEROL 200-25 MCG/DOSE INH DSDV,0.05714285714285714,4,66,5,0.05319148936170213,5,89,7,1.0
FORA TEST STRIP MISC STRP,0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
FUROSEMIDE 20 MG PO TABS,0.07142857142857142,5,65,8,0.06382978723404255,6,88,9,1.0
GABAPENTIN 600 MG PO TABS,0.02857142857142857,2,68,2,0.02127659574468085,2,92,4,1.0
GANCICLOVIR IVPB,0.014285714285714285,1,69,2,0.010638297872340425,1,93,2,1.0
GLIPIZIDE 5 MG PO TABS,0.02857142857142857,2,68,2,0.02127659574468085,2,92,4,1.0
HALOPERIDOL INTRAMUSCULAR INJECTION,0.014285714285714285,1,69,7,0.010638297872340425,1,93,1,1.0
"HEPARIN IV BOLUS (A-FIB PROTOCOL, A-FIB & INR < 2)",0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
HEPARIN IV BOLUS (DVT/PE PROTOCOL),0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
"HEPARIN IV INFUSION (A-FIB PROTOCOL, A-FIB & INR < 2)",0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
HEPARIN IV INFUSION (DVT/PE PROTOCOL),0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
DIGOXIN 250 MCG/ML (0.25 MG/ML) INJ SOLN,0.014285714285714285,1,69,3,0.010638297872340425,1,93,1,1.0
DICLOFENAC SODIUM 1 % TP GEL,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
DIAZEPAM 5 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
APIXABAN 2.5 MG PO TABS,0.04285714285714286,3,67,6,0.0425531914893617,4,90,5,1.0
AZITHROMYCIN 500 MG IN D5W 250 ML IVPB,0.14285714285714285,10,60,11,0.13829787234042554,13,81,17,1.0
B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG PO TABS,0.02857142857142857,2,68,3,0.02127659574468085,2,92,2,1.0
BASAGLAR KWIKPEN U-100 INSULIN 100 UNIT/ML (3 ML) SC INPN,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
ATORVASTATIN 20 MG PO TABS,0.05714285714285714,4,66,5,0.05319148936170213,5,89,6,1.0
BUDESONIDE 3 MG PO CECX,0.014285714285714285,1,69,6,0.010638297872340425,1,93,1,1.0
BUMETANIDE 1 MG PO TABS,0.014285714285714285,1,69,1,0.02127659574468085,2,92,3,1.0
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.04285714285714286,3,67,4,0.0425531914893617,4,90,4,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.014285714285714285,1,69,1,0.02127659574468085,2,92,3,1.0
CARVEDILOL 12.5 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
CARVEDILOL 3.125 MG PO TABS,0.02857142857142857,2,68,3,0.0425531914893617,4,90,9,1.0
CARVEDILOL 6.25 MG PO TABS,0.02857142857142857,2,68,5,0.02127659574468085,2,92,2,1.0
CEFEPIME 1 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.04285714285714286,3,67,3,0.05319148936170213,5,89,7,1.0
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL 0.1 - 0.19)",0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
"CEFEPIME IN DEXTROSE,ISO-OSM 1 GRAM/50 ML IV PGBK",0.014285714285714285,1,69,1,0.02127659574468085,2,92,3,1.0
"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT PO TABS",0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
CHOLECALCIFEROL (VITAMIN D3) 10 MCG (400 UNIT) PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.07142857142857142,5,65,6,0.07446808510638298,7,87,7,1.0
CIPROFLOXACIN HCL 500 MG PO TABS,0.014285714285714285,1,69,4,0.02127659574468085,2,92,7,1.0
CLOPIDOGREL 75 MG PO TABS,0.02857142857142857,2,68,3,0.0425531914893617,4,90,5,1.0
CODEINE-GUAIFENESIN 10-100 MG/5 ML PO LIQD,0.11428571428571428,8,62,9,0.1276595744680851,12,82,20,1.0
ASPIRIN 325 MG PO TABS,0.02857142857142857,2,68,2,0.0425531914893617,4,90,4,1.0
D5W WITH SODIUM BICARBONATE IV INFUSION,0.014285714285714285,1,69,4,0.010638297872340425,1,93,1,1.0
DEBROX 6.5 % OTIC DROP,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
DEXAMETHASONE 0.5 MG/5 ML PO ELIX,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
APIXABAN 5 MG (74 TABS) PO DSPK,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
DEXTROMETHORPHAN-GUAIFENESIN 10-100 MG/5 ML PO SYRP,0.2857142857142857,20,50,28,0.2978723404255319,28,66,43,1.0
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.22857142857142856,16,54,23,0.22340425531914893,21,73,29,1.0
NS IV BOLUS - 250 ML,0.02857142857142857,2,68,2,0.031914893617021274,3,91,3,1.0
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL < 0.1)",0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
HEPATITIS B VACC-CPG 1018 (PF) 20 MCG/0.5 ML IM SYRG,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.05714285714285714,4,66,4,0.05319148936170213,5,89,25,1.0
LR IV BOLUS - 30 ML/KG,0.02857142857142857,2,68,2,0.02127659574468085,2,92,3,1.0
ALLOPURINOL 100 MG PO TABS,0.04285714285714286,3,67,4,0.05319148936170213,5,89,9,1.0
MAGNESIUM CITRATE PO SOLN,0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.02857142857142857,2,68,2,0.031914893617021274,3,91,3,1.0
MAGNESIUM OXIDE-MG AA CHELATE 133 MG PO TABS,0.014285714285714285,1,69,1,0.02127659574468085,2,92,41,1.0
MEGESTROL 400 MG/10 ML (40 MG/ML) PO SUSP,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
MELATONIN 3 MG PO TABS,0.12857142857142856,9,61,14,0.1276595744680851,12,82,17,1.0
MELATONIN PO,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
MEROPENEM 1 GRAM/50 ML NS MINIBAG PLUS,0.014285714285714285,1,69,3,0.02127659574468085,2,92,3,1.0
METHADONE 10 MG PO TABS,0.014285714285714285,1,69,4,0.010638297872340425,1,93,1,1.0
METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR,0.05714285714285714,4,66,7,0.05319148936170213,5,89,11,1.0
METOPROLOL TARTRATE 50 MG PO TABS,0.014285714285714285,1,69,1,0.02127659574468085,2,92,4,1.0
MILK OF MAGNESIA 400 MG/5 ML PO SUSP,0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
MISCELLANEOUS MEDICATION HELP ORDER,0.05714285714285714,4,66,5,0.05319148936170213,5,89,5,1.0
MORPHINE 15 MG PO TBSR,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
MORPHINE 2 MG/ML INJ SYRG,0.014285714285714285,1,69,10,0.02127659574468085,2,92,2,1.0
MYCOPHENOLATE MOFETIL 250 MG PO CAPS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,3,1.0
ADENOSINE 3 MG/ML IV SOLN,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
NAPROXEN 500 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
NICOTINE 14 MG/24 HR TD PT24,0.014285714285714285,1,69,1,0.010638297872340425,1,93,3,1.0
ACYCLOVIR 400 MG PO TABS,0.05714285714285714,4,66,5,0.05319148936170213,5,89,7,1.0
NITROFURANTOIN MONOHYD/M-CRYST 100 MG PO CAPS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
ACETYLCYSTEINE 20 % (200 MG/ML) ORAL SOLN,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
LISINOPRIL 5 MG PO TABS,0.014285714285714285,1,69,2,0.02127659574468085,2,92,6,1.0
LISINOPRIL 10 MG PO TABS,0.05714285714285714,4,66,8,0.05319148936170213,5,89,8,1.0
LIDOCAINE (PF) 40 MG/ML (4 %) INJ SOLN,0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
AMIODARONE 200 MG PO TABS,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.02857142857142857,2,68,7,0.02127659574468085,2,92,2,1.0
HYDRALAZINE 25 MG PO TABS,0.02857142857142857,2,68,7,0.0425531914893617,4,90,6,1.0
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
INSULIN REGULAR IN 0.9 % NACL 100 UNIT/100 ML (1 UNIT/ML) (DKA/HHS) IV INFUSION,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
INV - INFLIXIMAB OR PLACEBO IN NS 250 ML IVPB (ACTIV-1 IM),0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
INV - REGN10933 + REGN10987 OR PLACEBO IV INFUSION (R10933-10987-COV-2066),0.02857142857142857,2,68,2,0.031914893617021274,3,91,3,1.0
INV - REMDESIVIR (GS-5734) OR PLACEBO LOADING DOSE (DMID 20-0006),0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
INV - REMDESIVIR (GS-5734) OR PLACEBO MAINTENANCE DOSE (DMID 20-0006),0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
INV - REMDESIVIR MAINTENANCE DOSE (ACTIV-1 IM),0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 125 ML,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
"HEPARIN IV REBOLUS (DVT/PE PROTOCOL, HAL < 0.3)",0.014285714285714285,1,69,1,0.02127659574468085,2,92,2,1.0
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 75 ML,0.014285714285714285,1,69,1,0.010638297872340425,1,93,1,1.0
JANUVIA 100 MG PO TABS,0.014285714285714285,1,69,1,0.010638297872340425,1,93,2,1.0
LABETALOL 200 MG PO TABS,0.014285714285714285,1,69,4,0.010638297872340425,1,93,2,1.0
LACOSAMIDE 100 MG PO TABS,0.014285714285714285,1,69,2,0.010638297872340425,1,93,1,1.0
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.05714285714285714,4,66,5,0.06382978723404255,6,88,8,1.0
