med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
FLUMAZENIL 0.1 MG/ML IV SOLN,0.018691588785046728,2,105,2,0.009708737864077669,1,102,1,1.0
FLUOXETINE 20 MG PO CAPS,0.028037383177570093,3,104,3,0.02912621359223301,3,100,3,1.0
FLUOXETINE 20 MG PO TABS,0.009345794392523364,1,106,1,0.009708737864077669,1,102,1,1.0
ERYTHROMYCIN 5 MG/GRAM (0.5 %) OPHT OINT,0.018691588785046728,2,105,2,0.009708737864077669,1,102,2,1.0
OXYBUTYNIN CHLORIDE 5 MG PO TABS,0.018691588785046728,2,105,3,0.009708737864077669,1,102,1,1.0
LIPOSOMAL BUPIVACAINE + BUPIVACAINE 0.25% W/EPI 1:200K + NS,0.028037383177570093,3,104,3,0.019417475728155338,2,101,2,1.0
DILTIAZEM HCL 120 MG PO CP24,0.018691588785046728,2,105,3,0.019417475728155338,2,101,2,1.0
ONDANSETRON 8 MG PO TBDL,0.018691588785046728,2,105,2,0.009708737864077669,1,102,1,1.0
ONDANSETRON 4 MG PO TBDL,1.0,107,0,224,1.0,103,0,218,1.0
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.028037383177570093,3,104,3,0.02912621359223301,3,100,3,1.0
NS + BETADINE 5% MIXTURE (OR USE),0.018691588785046728,2,105,2,0.009708737864077669,1,102,1,1.0
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.028037383177570093,3,104,3,0.02912621359223301,3,100,3,1.0
NON-FORMULARY MEDICATION HELP ORDER,0.018691588785046728,2,105,3,0.009708737864077669,1,102,4,1.0
NITROGLYCERIN 0.4 MG SL SUBL,0.018691588785046728,2,105,6,0.009708737864077669,1,102,2,1.0
NITROFURANTOIN MONOHYD/M-CRYST 100 MG PO CAPS,0.018691588785046728,2,105,3,0.009708737864077669,1,102,1,1.0
NIFEDIPINE 30 MG PO TR24,0.009345794392523364,1,106,1,0.009708737864077669,1,102,2,1.0
NALOXONE 0.4 MG/ML INJ SOLN,1.0,107,0,315,1.0,103,0,295,1.0
MYCOPHENOLATE MOFETIL 250 MG PO CAPS,0.009345794392523364,1,106,1,0.009708737864077669,1,102,1,1.0
MONTELUKAST 10 MG PO TABS,0.028037383177570093,3,104,3,0.019417475728155338,2,101,2,1.0
METOPROLOL TARTRATE 50 MG PO TABS,0.018691588785046728,2,105,2,0.019417475728155338,2,101,2,1.0
LISINOPRIL 10 MG PO TABS,0.037383177570093455,4,103,4,0.02912621359223301,3,100,3,1.0
CELECOXIB 200 MG PO CAPS,0.719626168224299,77,30,95,0.7184466019417476,74,29,94,1.0
METOPROLOL SUCCINATE 50 MG PO TB24,0.037383177570093455,4,103,4,0.02912621359223301,3,100,3,1.0
CIPROFLOXACIN IN 5 % DEXTROSE 400 MG/200 ML IV PGBK,0.018691588785046728,2,105,2,0.009708737864077669,1,102,2,1.0
METHOTREXATE SODIUM 2.5 MG PO TABS,0.009345794392523364,1,106,1,0.009708737864077669,1,102,1,1.0
CLINDAMYCIN IN 5 % DEXTROSE 900 MG/50 ML IV PGBK,0.08411214953271028,9,98,10,0.08737864077669903,9,94,13,1.0
COLCHICINE 0.6 MG PO TABS,0.009345794392523364,1,106,1,0.009708737864077669,1,102,3,1.0
CUSTOM - INTRA-OP,0.009345794392523364,1,106,1,0.009708737864077669,1,102,1,1.0
CYCLOBENZAPRINE 5 MG PO TABS,0.009345794392523364,1,106,1,0.009708737864077669,1,102,1,1.0
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.018691588785046728,2,105,2,0.009708737864077669,1,102,1,1.0
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.9813084112149533,105,2,143,0.9902912621359223,102,1,147,1.0
LR IV BOLUS - 1000 ML,0.018691588785046728,2,105,8,0.009708737864077669,1,102,1,1.0
LOVENOX 40 MG/0.4 ML SC SYRG,0.018691588785046728,2,105,2,0.009708737864077669,1,102,1,1.0
LOSARTAN 50 MG PO TABS,0.08411214953271028,9,98,12,0.07766990291262135,8,95,11,1.0
LORAZEPAM 1 MG PO TABS,0.018691588785046728,2,105,2,0.009708737864077669,1,102,1,1.0
CEPHALEXIN 500 MG PO CAPS,0.018691588785046728,2,105,5,0.009708737864077669,1,102,1,1.0
LEVOTHYROXINE 100 MCG PO TABS,0.037383177570093455,4,103,5,0.038834951456310676,4,99,5,1.0
