med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
PAPAVERINE 30 MG/ML INJ SOLN,0.04081632653061224,2,47,2,0.056338028169014086,4,67,4,1.0
PANTOPRAZOLE 40 MG IV SOLR,0.22448979591836735,11,38,16,0.2112676056338028,15,56,16,1.0
SODIUM BICARBONATE IVPB,0.02040816326530612,1,48,1,0.028169014084507043,2,69,2,1.0
VANCOMYCIN-WATER INJECT (PEG) 750 MG/150 ML IV PGBK,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.04081632653061224,2,47,2,0.04225352112676056,3,68,3,1.0
SENNOSIDES 8.6 MG PO TABS,1.0,49,0,123,1.0,71,0,148,1.0
SODIUM PHOSPHATE 20 MMOL/250 ML NS IVPB (PREMIX),0.02040816326530612,1,48,1,0.014084507042253521,1,70,2,1.0
ROSUVASTATIN 5 MG PO TABS,0.04081632653061224,2,47,2,0.028169014084507043,2,69,2,1.0
RIVAROXABAN 20 MG PO TABS,0.02040816326530612,1,48,2,0.028169014084507043,2,69,2,1.0
QUETIAPINE 50 MG PO TABS,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
QUETIAPINE 25 MG PO TABS,0.02040816326530612,1,48,8,0.028169014084507043,2,69,3,1.0
PROTAMINE 10 MG/ML IV SOLN,0.10204081632653061,5,44,6,0.11267605633802817,8,63,9,1.0
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.16326530612244897,8,41,10,0.15492957746478872,11,60,16,1.0
SODIUM POLYSTYRENE SULFONATE PO POWD,0.02040816326530612,1,48,1,0.028169014084507043,2,69,2,1.0
SPIRONOLACTONE 25 MG PO TABS,0.10204081632653061,5,44,10,0.09859154929577464,7,64,16,1.0
STANFORD BOWEL SOLUTION,0.061224489795918366,3,46,8,0.056338028169014086,4,67,5,1.0
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,0.9591836734693877,47,2,127,0.9577464788732394,68,3,129,1.0
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.9387755102040817,46,3,66,0.9436619718309859,67,4,80,1.0
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS,0.04081632653061224,2,47,2,0.028169014084507043,2,69,2,1.0
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.9387755102040817,46,3,51,0.9436619718309859,67,4,69,1.0
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,1.0,49,0,172,1.0,71,0,193,1.0
"VANCOMYCIN 1,000 MG IV SOLR",0.04081632653061224,2,47,2,0.04225352112676056,3,68,3,1.0
VASOPRESSIN IV INFUSION,0.12244897959183673,6,43,9,0.1267605633802817,9,62,10,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.9795918367346939,48,1,75,0.9859154929577465,70,1,104,1.0
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.5102040816326531,25,24,35,0.5211267605633803,37,34,43,1.0
NORMOSOL-R IV BOLUS - 1000 ML,0.1836734693877551,9,40,10,0.16901408450704225,12,59,17,1.0
CLONIDINE HCL 0.1 MG PO TABS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,2,1.0
CLONIDINE HCL 0.3 MG PO TABS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
CLOPIDOGREL 75 MG PO TABS,0.08163265306122448,4,45,7,0.07042253521126761,5,66,7,1.0
DESMOPRESSIN IVPB,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.9591836734693877,47,2,113,0.9577464788732394,68,3,157,1.0
"DOPAMINE IN 5 % DEXTROSE 400 MG/250 ML (1,600 MCG/ML) IV SOLN",0.12244897959183673,6,43,7,0.1267605633802817,9,62,10,1.0
ENOXAPARIN 100 MG/ML SC SYRG,0.02040816326530612,1,48,3,0.014084507042253521,1,70,1,1.0
EPINEPHRINE 1 MG/ML INJ SOLN,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
"EPOETIN ALFA 40,000 UNIT/ML INJ SOLN",0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
FLUOXETINE 20 MG PO CAPS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
FUROSEMIDE 10 MG/ML INJ SOLN,0.9183673469387755,45,4,266,0.9014084507042254,64,7,210,1.0
GABAPENTIN 400 MG PO CAPS,0.04081632653061224,2,47,2,0.04225352112676056,3,68,4,1.0
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.061224489795918366,3,46,3,0.07042253521126761,5,66,5,1.0
HEPARIN + NS MIXTURE (SHC OR),0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
HYDRALAZINE 25 MG PO TABS,0.08163265306122448,4,45,5,0.09859154929577464,7,64,12,1.0
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.04081632653061224,2,47,3,0.028169014084507043,2,69,3,1.0
CLEVIDIPINE 50 MG/100 ML IV EMUL,0.6938775510204082,34,15,44,0.676056338028169,48,23,52,1.0
CHLOROTHIAZIDE 250 MG PO TABS,0.02040816326530612,1,48,3,0.014084507042253521,1,70,1,1.0
CETIRIZINE 10 MG PO TABS,0.02040816326530612,1,48,1,0.014084507042253521,1,70,2,1.0
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
ACETAMINOPHEN 325 MG PO TABS,0.6938775510204082,34,15,81,0.6901408450704225,49,22,98,1.0
ACETAMINOPHEN 650 MG PR SUPP,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
"AMIODARONE IN DEXTROSE,ISO-OSM 360 MG/200 ML (1.8 MG/ML) IV SOLN",0.04081632653061224,2,47,3,0.04225352112676056,3,68,6,1.0
AMLODIPINE 10 MG PO TABS,0.12244897959183673,6,43,12,0.1267605633802817,9,62,15,1.0
APREPITANT 40 MG PO CAPS,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
ASPIRIN 81 MG PO CHEW,0.8775510204081632,43,6,66,0.8591549295774648,61,10,84,1.0
ATORVASTATIN 10 MG PO TABS,0.14285714285714285,7,42,9,0.14084507042253522,10,61,13,1.0
BENZOCAINE-MENTHOL SUGAR FREE MAXIMUM STRENGTH LOZG,0.8979591836734694,44,5,47,0.9014084507042254,64,7,66,1.0
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.02040816326530612,1,48,2,0.028169014084507043,2,69,3,1.0
BENZONATATE 100 MG PO CAPS,0.02040816326530612,1,48,1,0.028169014084507043,2,69,7,1.0
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.6122448979591837,30,19,68,0.6197183098591549,44,27,96,1.0
CALCIUM CHLORIDE 100 MG/ML (10 %) IV SYRG,0.04081632653061224,2,47,2,0.056338028169014086,4,67,5,1.0
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.5102040816326531,25,24,59,0.49295774647887325,35,36,73,1.0
CAPTOPRIL 12.5 MG PO TABS,0.04081632653061224,2,47,3,0.028169014084507043,2,69,6,1.0
CARBOXYMETHYLCELLULOSE SODIUM 1 % OPHT DPGE,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
CARVEDILOL 25 MG PO TABS,0.02040816326530612,1,48,4,0.014084507042253521,1,70,2,1.0
CEFAZOLIN + NS MIXTURE (SHC OR),0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
CEFAZOLIN IVPB (CUSTOM),0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
BUDESONIDE 0.5 MG/2 ML INH NBSP,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
HYDROCORTISONE 2.5 % TP CREA,0.02040816326530612,1,48,2,0.014084507042253521,1,70,2,1.0
HYDROMORPHONE 20 MG IN NS 100 ML IV INFUSION,0.02040816326530612,1,48,1,0.014084507042253521,1,70,2,1.0
HYDROXYZINE HCL 10 MG PO TABS,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
LISINOPRIL 20 MG PO TABS,0.04081632653061224,2,47,5,0.04225352112676056,3,68,8,1.0
LISINOPRIL 40 MG PO TABS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
LISINOPRIL 5 MG PO TABS,0.08163265306122448,4,45,5,0.09859154929577464,7,64,14,1.0
LOPERAMIDE 2 MG PO CAPS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
LORAZEPAM 0.5 MG PO TABS,0.061224489795918366,3,46,3,0.056338028169014086,4,67,12,1.0
LORAZEPAM 2 MG/ML INJ SOLN,0.04081632653061224,2,47,3,0.056338028169014086,4,67,4,1.0
LR IV BOLUS - 500 ML,0.02040816326530612,1,48,3,0.028169014084507043,2,69,2,1.0
MAGNESIUM CITRATE PO SOLN,0.10204081632653061,5,44,7,0.11267605633802817,8,63,8,1.0
LIDOCAINE HCL 2 % JELLY,0.04081632653061224,2,47,3,0.028169014084507043,2,69,2,1.0
METOPROLOL SUCCINATE 25 MG PO TB24,0.08163265306122448,4,45,19,0.09859154929577464,7,64,18,1.0
METOPROLOL TARTRATE 50 MG PO TABS,0.14285714285714285,7,42,16,0.14084507042253522,10,61,16,1.0
METOPROLOL TARTRATE 75 MG PO TABS,0.04081632653061224,2,47,2,0.04225352112676056,3,68,3,1.0
MINERAL OIL PR ENEM,0.061224489795918366,3,46,3,0.07042253521126761,5,66,5,1.0
MIRTAZAPINE 15 MG PO TABS,0.04081632653061224,2,47,2,0.028169014084507043,2,69,3,1.0
MONTELUKAST 10 MG PO TABS,0.02040816326530612,1,48,1,0.028169014084507043,2,69,2,1.0
NALOXONE 0.4 MG/ML INJ SOLN,1.0,49,0,109,1.0,71,0,142,1.0
NITROPRUSSIDE IN 0.9 % NACL 50 MG/100 ML (0.5 MG/ML) IV SOLN,0.12244897959183673,6,43,6,0.1267605633802817,9,62,11,1.0
NON-FORMULARY MEDICATION HELP ORDER,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
METOPROLOL TARTRATE 100 MG PO TABS,0.02040816326530612,1,48,3,0.028169014084507043,2,69,4,1.0
ONDANSETRON 4 MG PO TBDL,0.9795918367346939,48,1,87,0.9859154929577465,70,1,128,1.0
LIDOCAINE 5 % TP PTMD,0.24489795918367346,12,37,23,0.23943661971830985,17,54,28,1.0
LEVOTHYROXINE 25 MCG PO TABS,0.02040816326530612,1,48,1,0.028169014084507043,2,69,3,1.0
IBUPROFEN 600 MG PO TABS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,3,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.08163265306122448,4,45,4,0.07042253521126761,5,66,5,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (BEDTIME),0.02040816326530612,1,48,3,0.014084507042253521,1,70,1,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (MEALS),0.02040816326530612,1,48,3,0.014084507042253521,1,70,1,1.0
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.42857142857142855,21,28,51,0.43661971830985913,31,40,57,1.0
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.02040816326530612,1,48,1,0.028169014084507043,2,69,2,1.0
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.02040816326530612,1,48,1,0.028169014084507043,2,69,2,1.0
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE NPO,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
LEVOTHYROXINE 88 MCG PO TABS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE NPO,0.04081632653061224,2,47,2,0.04225352112676056,3,68,3,1.0
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 100 ML,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 150 ML,0.02040816326530612,1,48,1,0.028169014084507043,2,69,2,1.0
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.04081632653061224,2,47,2,0.028169014084507043,2,69,2,1.0
ISOSORBIDE DINITRATE 20 MG PO TABS,0.02040816326530612,1,48,4,0.014084507042253521,1,70,1,1.0
ISOSORBIDE MONONITRATE 30 MG PO TB24,0.02040816326530612,1,48,1,0.014084507042253521,1,70,1,1.0
LABETALOL 5 MG/ML IV INFUSION,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.02040816326530612,1,48,3,0.014084507042253521,1,70,2,1.0
LATANOPROST 0.005 % OPHT DROP,0.02040816326530612,1,48,2,0.014084507042253521,1,70,2,1.0
ZOLPIDEM 5 MG PO TABS,0.02040816326530612,1,48,1,0.028169014084507043,2,69,2,1.0
ZZZ IMS TEMPLATE,0.30612244897959184,15,34,30,0.30985915492957744,22,49,29,1.0
