med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
LIDOCAINE 1000 MG IN 100 ML IV INFUSION,0.013888888888888888,1,71,2,0.012987012987012988,1,76,1,1.0
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.9305555555555556,67,5,108,0.922077922077922,71,6,92,1.0
DIPHENHYDRAMINE-ZINC ACETATE 1-0.1 % TP CREA,0.027777777777777776,2,70,3,0.025974025974025976,2,75,2,1.0
LABETALOL 5 MG/ML IV SOLN,0.3194444444444444,23,49,25,0.3116883116883117,24,53,24,1.0
KETOROLAC 10 MG PO TABS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE NPO,0.013888888888888888,1,71,1,0.025974025974025976,2,75,2,1.0
ESCITALOPRAM OXALATE 10 MG PO TABS,0.013888888888888888,1,71,3,0.025974025974025976,2,75,2,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.041666666666666664,3,69,3,0.05194805194805195,4,73,4,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.041666666666666664,3,69,3,0.05194805194805195,4,73,4,1.0
ESCITALOPRAM OXALATE 20 MG PO TABS,0.013888888888888888,1,71,2,0.012987012987012988,1,76,1,1.0
FENTANYL 50 MCG/ML IV PCA,0.027777777777777776,2,70,2,0.025974025974025976,2,75,3,1.0
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.013888888888888888,1,71,1,0.025974025974025976,2,75,3,1.0
HYDROXYZINE HCL 10 MG PO TABS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.027777777777777776,2,70,2,0.03896103896103896,3,74,3,1.0
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.013888888888888888,1,71,1,0.025974025974025976,2,75,2,1.0
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL < 0.1)",0.013888888888888888,1,71,4,0.012987012987012988,1,76,1,1.0
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL 0.1 - 0.19)",0.013888888888888888,1,71,4,0.012987012987012988,1,76,1,1.0
FLU VACC TS2019-20(65YR UP)PF 180 MCG/0.5 ML IM SYRG,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
HALOPERIDOL 2 MG PO TABS,0.2638888888888889,19,53,20,0.2597402597402597,20,57,20,1.0
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG PO TABS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
OXYCODONE 15 MG PO TABS,0.013888888888888888,1,71,2,0.025974025974025976,2,75,4,1.0
CLINDAMYCIN HCL 300 MG PO CAPS,0.013888888888888888,1,71,2,0.012987012987012988,1,76,1,1.0
MAGNESIUM OXIDE-MG AA CHELATE 133 MG PO TABS,0.027777777777777776,2,70,2,0.025974025974025976,2,75,6,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,72,0,186,1.0,77,0,174,1.0
BUPIVACAINE LIPOSOME (PF) 1.3 % (13.3 MG/ML) LINF SUSP,0.027777777777777776,2,70,2,0.025974025974025976,2,75,2,1.0
NS IV BOLUS - 250 ML,0.013888888888888888,1,71,3,0.025974025974025976,2,75,3,1.0
NORTRIPTYLINE 25 MG PO CAPS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
"CALCIUM CARBONATE-VITAMIN D3 500 MG(1,250MG) -200 UNIT PO TABS",0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB (COMPOUNDED),0.013888888888888888,1,71,2,0.012987012987012988,1,76,1,1.0
NORETHINDRONE-E.ESTRADIOL-IRON 1 MG-10 MCG (24)/10 MCG (2) PO TABS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
NITROGLYCERIN 2 % TD OINT,0.013888888888888888,1,71,1,0.012987012987012988,1,76,2,1.0
NALOXONE 0.4 MG/ML INJ SOLN,1.0,72,0,256,1.0,77,0,222,1.0
MORPHINE 60 MG PO TBSR,0.013888888888888888,1,71,3,0.012987012987012988,1,76,2,1.0
MORPHINE 30 MG/30 ML IV PCA,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
MORPHINE 2 MG/ML IV SYRG,0.013888888888888888,1,71,3,0.012987012987012988,1,76,1,1.0
MIRTAZAPINE 30 MG PO TABS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
MINERAL OIL,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
MIDODRINE 5 MG PO TABS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
FOLIC ACID 1 MG PO TABS,0.013888888888888888,1,71,1,0.025974025974025976,2,75,4,1.0
CETIRIZINE 10 MG PO TABS,0.013888888888888888,1,71,1,0.025974025974025976,2,75,4,1.0
METOCLOPRAMIDE HCL 10 MG PO TABS,0.041666666666666664,3,69,6,0.03896103896103896,3,74,6,1.0
METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR,0.013888888888888888,1,71,3,0.012987012987012988,1,76,2,1.0
METHYLENE BLUE + NS MIXTURE (SHC OR),0.013888888888888888,1,71,1,0.025974025974025976,2,75,2,1.0
CIPROFLOXACIN HCL 500 MG PO TABS,0.013888888888888888,1,71,2,0.012987012987012988,1,76,1,1.0
MELATONIN 1 MG PO TABS,0.013888888888888888,1,71,1,0.012987012987012988,1,76,1,1.0
MECLIZINE 12.5 MG PO TABS,0.013888888888888888,1,71,2,0.012987012987012988,1,76,1,1.0
MAINTENANCE IV FLUID (CUSTOM),0.013888888888888888,1,71,1,0.012987012987012988,1,76,3,1.0
CITALOPRAM 20 MG PO TABS,0.013888888888888888,1,71,3,0.012987012987012988,1,76,1,1.0
LR IV BOLUS - 500 ML,0.125,9,63,14,0.11688311688311688,9,68,12,1.0
ZZZ IMS TEMPLATE,0.1388888888888889,10,62,13,0.12987012987012986,10,67,10,1.0
