med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
FUROSEMIDE IV INFUSION,0.0759493670886076,6,73,12,0.04,4,96,4,0.34017256789420575
IBUPROFEN 400 MG PO TABS,0.0759493670886076,6,73,10,0.04,4,96,7,0.34017256789420575
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.8607594936708861,68,11,107,0.91,91,9,123,0.3441523472520909
POTASSIUM PHOSPHATE IN 100 ML IVPB CENTRAL LINE,0.13924050632911392,11,68,23,0.09,9,91,11,0.3441523472520909
ZZZ IMS TEMPLATE,0.3924050632911392,31,48,77,0.32,32,68,54,0.3464552612732596
FUROSEMIDE 40 MG PO TABS,0.22784810126582278,18,61,37,0.17,17,83,24,0.3489098891848791
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.9620253164556962,76,3,150,0.92,92,8,168,0.350923230247439
MELATONIN 3 MG PO TABS,0.3670886075949367,29,50,53,0.44,44,56,57,0.3600836922151848
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.1518987341772152,12,67,16,0.1,10,90,14,0.3609977638149194
AMIODARONE 200 MG PO TABS,0.5063291139240507,40,39,153,0.43,43,57,103,0.36558492938782766
PANTOPRAZOLE 40 MG PO TBEC,0.5189873417721519,41,38,74,0.44,44,56,85,0.36589094867370187
FUROSEMIDE 20 MG PO TABS,0.4810126582278481,38,41,68,0.55,55,45,84,0.37058222168745736
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.5189873417721519,41,38,46,0.45,45,55,48,0.37058222168745736
SODIUM BICARBONATE IVPB,0.08860759493670886,7,72,10,0.05,5,95,5,0.3729335286620969
GABAPENTIN 300 MG/6 ML (6 ML) PO SOLN,0.08860759493670886,7,72,14,0.05,5,95,9,0.3729335286620969
ESCITALOPRAM OXALATE 10 MG PO TABS,0.012658227848101266,1,78,2,0.04,4,96,6,0.38539240729884916
LISINOPRIL 10 MG PO TABS,0.05063291139240506,4,75,8,0.09,9,91,20,0.39221642014803915
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.10126582278481013,8,71,15,0.06,6,94,9,0.40263725851095467
SPIRONOLACTONE 25 MG PO TABS,0.10126582278481013,8,71,22,0.06,6,94,14,0.40263725851095467
FOLIC ACID 1 MG PO TABS,0.10126582278481013,8,71,13,0.06,6,94,8,0.40263725851095467
LOSARTAN 25 MG PO TABS,0.17721518987341772,14,65,28,0.13,13,87,21,0.4066420154261807
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.05063291139240506,4,75,4,0.02,2,98,2,0.4075747962767988
CARVEDILOL 25 MG PO TABS,0.05063291139240506,4,75,8,0.02,2,98,3,0.4075747962767988
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.05063291139240506,4,75,6,0.02,2,98,2,0.4075747962767988
FREE WATER BOLUS,0.05063291139240506,4,75,31,0.02,2,98,3,0.4075747962767988
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 500 ML,0.05063291139240506,4,75,6,0.02,2,98,2,0.4075747962767988
SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN,0.3670886075949367,29,50,102,0.3,30,70,65,0.42353463892264953
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.20253164556962025,16,63,17,0.15,15,85,15,0.4274323153114258
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.7974683544303798,63,16,84,0.85,85,15,93,0.4274323153114258
ROSUVASTATIN 20 MG PO TABS,0.11392405063291139,9,70,13,0.07,7,93,9,0.4295832129086474
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB (COMPOUNDED),0.379746835443038,30,49,113,0.32,32,68,60,0.4319276372918658
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.620253164556962,49,30,157,0.68,68,32,168,0.4319276372918658
SODIUM CHLORIDE 0.9 % (FLUSH) INJ SYRG,0.9873417721518988,78,1,83,1.0,100,0,101,0.44134078212290506
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.5316455696202531,42,37,47,0.47,47,53,50,0.4533598720591057
POVIDONE-IODINE 10 % TP SWAB,0.0759493670886076,6,73,6,0.12,12,88,12,0.45411317035209914
PATCH CHECK,0.11392405063291139,9,70,15,0.08,8,92,8,0.45459158383690845
LORAZEPAM 0.5 MG PO TABS,0.02531645569620253,2,77,2,0.05,5,95,6,0.4669162190203582
CUSTOM INV (HIGH ALERT) - MIXTURE,0.02531645569620253,2,77,8,0.06,6,94,18,0.4689370501298656
NORMOSOL-R IV BOLUS - 1000 ML,0.12658227848101267,10,69,13,0.09,9,91,13,0.47058590216101903
NS IV BOLUS - 250 ML,0.08860759493670886,7,72,10,0.13,13,87,22,0.4765486965439188
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.8607594936708861,68,11,107,0.9,90,10,117,0.4861119025667187
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.26582278481012656,21,58,28,0.22,22,78,32,0.48677700593438067
OXYCODONE 5 MG/5 ML PO SOLN,0.2911392405063291,23,56,91,0.24,24,76,43,0.4953234761404506
DEXTROSE 50 % IN WATER (D50W) IV SYRG,1.0,79,0,294,0.98,98,2,246,0.5041114807607809
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.06329113924050633,5,74,5,0.04,4,96,5,0.5106435645175724
CLOPIDOGREL 75 MG PO TABS,0.06329113924050633,5,74,8,0.04,4,96,8,0.5106435645175724
METOPROLOL TARTRATE 25 MG PO TABS,0.6455696202531646,51,28,197,0.7,70,30,207,0.5203817834581588
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.5949367088607594,47,32,187,0.65,65,35,119,0.5341124559637461
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.0759493670886076,6,73,10,0.05,5,95,5,0.5399888910151015
METOPROLOL SUCCINATE 50 MG PO TB24,0.0759493670886076,6,73,13,0.05,5,95,8,0.5399888910151015
KETOROLAC 30 MG/ML (1 ML) INJ SOLN,0.05063291139240506,4,75,7,0.08,8,92,12,0.5533632269188262
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.08860759493670886,7,72,9,0.06,6,94,6,0.5658000146580866
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.21518987341772153,17,62,25,0.18,18,82,23,0.5742880069711195
HYDRALAZINE 20 MG/ML INJ SOLN,0.22784810126582278,18,61,36,0.19,19,81,33,0.5798354449529436
GUAIFENESIN 100 MG/5 ML PO LIQD,0.02531645569620253,2,77,3,0.01,1,99,1,0.5839579372484518
NICARDIPINE IV INFUSION,0.02531645569620253,2,77,10,0.01,1,99,1,0.5839579372484518
CARBOXYMETHYLCELLULOSE SODIUM 1 % OPHT DPGE,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
SOTALOL 80 MG PO TABS,0.02531645569620253,2,77,4,0.01,1,99,1,0.5839579372484518
METHYLPHENIDATE HCL 10 MG PO TABS,0.02531645569620253,2,77,4,0.01,1,99,1,0.5839579372484518
FINASTERIDE 5 MG PO TABS,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
HYDRALAZINE 100 MG PO TABS,0.02531645569620253,2,77,4,0.01,1,99,2,0.5839579372484518
POTASSIUM CHLORIDE IN 5 % DEX 20 MEQ/L IV SOLP,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
"EPOETIN ALFA 3,000 UNIT/ML INJ SOLN",0.02531645569620253,2,77,4,0.01,1,99,1,0.5839579372484518
"ESMOLOL IN NACL (ISO-OSM) 2,500 MG/250 ML (10 MG/ML) IV SOLP",0.02531645569620253,2,77,3,0.01,1,99,1,0.5839579372484518
LISINOPRIL 2.5 MG PO TABS,0.02531645569620253,2,77,3,0.01,1,99,1,0.5839579372484518
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
CYANOCOBALAMIN (VITAMIN B-12) 100 MCG PO TABS,0.02531645569620253,2,77,3,0.01,1,99,2,0.5839579372484518
BARIUM SULFATE 81 % (W/W) PO POWD,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
LIDOCAINE HCL 2 % VISCOUS ORAL SOLN,0.02531645569620253,2,77,6,0.01,1,99,1,0.5839579372484518
CLINDAMYCIN IN 5 % DEXTROSE 900 MG/50 ML IV PGBK,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
ISOSORBIDE DINITRATE 30 MG PO TABS,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
LIDOCAINE (PF) 100 MG/5 ML (2 %) IV SYRG,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
IRON SUCROSE 100 MG IRON/5 ML IV SOLN,0.02531645569620253,2,77,3,0.01,1,99,1,0.5839579372484518
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 100 ML,0.02531645569620253,2,77,2,0.01,1,99,1,0.5839579372484518
NITROGLYCERIN IN D5W 50 MG/250 ML (MCG/MIN) INFUSION,0.10126582278481013,8,71,9,0.07,7,93,7,0.5885939803314355
NS IV BOLUS - 500 ML,0.10126582278481013,8,71,9,0.07,7,93,9,0.5885939803314355
ACETAMINOPHEN 325 MG PO TABS,0.7341772151898734,58,21,157,0.77,77,23,155,0.6036865098402278
POTASSIUM CHLORIDE 10 MEQ PO TBSR,0.0759493670886076,6,73,6,0.11,11,89,12,0.6088709624350939
ATORVASTATIN 10 MG PO TABS,0.0759493670886076,6,73,14,0.1,10,90,15,0.6103825108344949
ATORVASTATIN 80 MG PO TABS,0.11392405063291139,9,70,10,0.09,9,91,9,0.624586845411082
POTASSIUM PHOSPHATE IVPB,0.08860759493670886,7,72,10,0.12,12,88,12,0.6270543149604522
TRIAMCINOLONE ACETONIDE 0.1 % TP OINT,0.012658227848101266,1,78,2,0.03,3,97,5,0.6312354443793096
HEPARIN + PHYSIOSOL FLUSH MIXTURE (SHC OR),0.012658227848101266,1,78,1,0.03,3,97,3,0.6312354443793096
ROSUVASTATIN 10 MG PO TABS,0.012658227848101266,1,78,2,0.03,3,97,4,0.6312354443793096
LEVOTHYROXINE 25 MCG PO TABS,0.012658227848101266,1,78,1,0.03,3,97,5,0.6312354443793096
GABAPENTIN 400 MG PO CAPS,0.012658227848101266,1,78,1,0.03,3,97,5,0.6312354443793096
LISINOPRIL 40 MG PO TABS,0.012658227848101266,1,78,1,0.03,3,97,4,0.6312354443793096
LIDOCAINE 1000 MG IN 100 ML IV INFUSION,0.012658227848101266,1,78,1,0.03,3,97,3,0.6312354443793096
GLUCOSE 4 GRAM PO CHEW,0.9873417721518988,78,1,112,0.97,97,3,122,0.6312354443793096
AMIODARONE IV INFUSION (PERIPHERAL LINE) - MIXTURE,0.012658227848101266,1,78,4,0.03,3,97,6,0.6312354443793096
CIPROFLOXACIN HCL 500 MG PO TABS,0.012658227848101266,1,78,2,0.03,3,97,4,0.6312354443793096
LOSARTAN 100 MG PO TABS,0.012658227848101266,1,78,1,0.03,3,97,3,0.6312354443793096
BENZONATATE 100 MG PO CAPS,0.012658227848101266,1,78,1,0.03,3,97,3,0.6312354443793096
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.35443037974683544,28,51,48,0.32,32,68,38,0.6362906499763117
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.8734177215189873,69,10,94,0.9,90,10,98,0.6367383618574958
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.569620253164557,45,34,65,0.61,61,39,81,0.6467236688746946
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.5316455696202531,42,37,115,0.49,49,51,90,0.6520502790245093
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.4430379746835443,35,44,81,0.48,48,52,123,0.6528967497259024
LABETALOL 200 MG PO TABS,0.0379746835443038,3,76,10,0.02,2,98,11,0.6558197480873555
LANSOPRAZOLE 30 MG PO TBLD,0.0379746835443038,3,76,8,0.02,2,98,4,0.6558197480873555
MIDODRINE 10 MG PO TABS,0.0379746835443038,3,76,4,0.02,2,98,2,0.6558197480873555
APIXABAN 2.5 MG PO TABS,0.0379746835443038,3,76,9,0.02,2,98,2,0.6558197480873555
"ANTI-INHIBITOR COAGULANT CMPLX 1,750-3,250 UNIT IV SOLR",0.0379746835443038,3,76,3,0.02,2,98,2,0.6558197480873555
METOCLOPRAMIDE HCL 10 MG PO TABS,0.0379746835443038,3,76,4,0.02,2,98,2,0.6558197480873555
BUMETANIDE 2 MG PO TABS,0.0379746835443038,3,76,3,0.02,2,98,4,0.6558197480873555
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.0379746835443038,3,76,8,0.02,2,98,2,0.6558197480873555
WARFARIN 7.5 MG PO TABS,0.0379746835443038,3,76,9,0.02,2,98,2,0.6558197480873555
HYDROXYZINE HCL 10 MG PO TABS,0.0379746835443038,3,76,5,0.02,2,98,4,0.6558197480873555
WARFARIN 10 MG PO TABS,0.0379746835443038,3,76,7,0.02,2,98,4,0.6558197480873555
NORMOSOL-R IV BOLUS - 500 ML,0.9746835443037974,77,2,490,0.96,96,4,519,0.6953806965830618
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.02531645569620253,2,77,3,0.04,4,96,4,0.6953806965830618
BISACODYL 10 MG PR SUPP,0.9746835443037974,77,2,172,0.96,96,4,161,0.6953806965830618
HYDROMORPHONE 1 MG/ML IV PCA,0.02531645569620253,2,77,2,0.04,4,96,4,0.6953806965830618
ONDANSETRON HCL 4 MG PO TABS,0.05063291139240506,4,75,5,0.03,3,97,3,0.7011033135547673
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.05063291139240506,4,75,4,0.03,3,97,3,0.7011033135547673
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.05063291139240506,4,75,4,0.03,3,97,3,0.7011033135547673
IODIXANOL 320 MG IODINE/ML IV SOLN,0.05063291139240506,4,75,5,0.03,3,97,3,0.7011033135547673
QUETIAPINE 25 MG PO TABS,0.05063291139240506,4,75,14,0.03,3,97,9,0.7011033135547673
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.05063291139240506,4,75,6,0.03,3,97,3,0.7011033135547673
HEPARIN 1000 UNIT/ML + NITROGLYCERIN 100 MCG/ML + VERAPAMIL 2.5 MG/ML (SHC OR),0.05063291139240506,4,75,4,0.03,3,97,3,0.7011033135547673
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.7721518987341772,61,18,71,0.74,74,26,77,0.7270978920819032
TERAZOSIN 1 MG PO CAPS,0.0379746835443038,3,76,3,0.06,6,94,13,0.7330783079186758
ASPIRIN 325 MG PO TABS,0.05063291139240506,4,75,7,0.04,4,96,4,0.733078307918676
ZOLPIDEM 5 MG PO TABS,0.05063291139240506,4,75,8,0.04,4,96,7,0.733078307918676
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.06329113924050633,5,74,7,0.05,5,95,7,0.7513964632575905
HYDRALAZINE 10 MG PO TABS,0.05063291139240506,4,75,8,0.07,7,93,10,0.7572805706361089
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.9493670886075949,75,4,134,0.93,93,7,136,0.7572805706361089
DOCUSATE SODIUM 100 MG PO CAPS,0.5189873417721519,41,38,126,0.55,55,45,155,0.7630445529158192
INSULIN REGULAR 1 UNIT/ML IV INFUSION (HYPERGLYCEMIA),0.46835443037974683,37,42,51,0.44,44,56,64,0.7630630244599133
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.06329113924050633,5,74,6,0.08,8,92,9,0.7764813988500759
TRAMADOL 50 MG PO TABS,0.08860759493670886,7,72,10,0.07,7,93,10,0.7808575160412642
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.0759493670886076,6,73,9,0.09,9,91,10,0.7922415411819779
VASOPRESSIN IV INFUSION,0.10126582278481013,8,71,12,0.08,8,92,11,0.7928045722356851
WARFARIN 5 MG PO TABS,0.10126582278481013,8,71,19,0.09,9,91,21,0.8033550142629478
AMINOCAPROIC ACID IV INFUSION,0.8987341772151899,71,8,75,0.88,88,12,89,0.812765326256858
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.20253164556962025,16,63,63,0.19,19,81,30,0.8515014386154998
LIDOCAINE 2 G/250 ML D5W IV INFUSION PREMIX (PAIN INDICATION),0.20253164556962025,16,63,24,0.22,22,78,24,0.8548404859949078
LABETALOL 5 MG/ML IV SOLN,0.24050632911392406,19,60,58,0.22,22,78,56,0.8580673297207198
GABAPENTIN 100 MG PO CAPS,0.26582278481012656,21,58,32,0.25,25,75,40,0.8639857271916178
CLEVIDIPINE 50 MG/100 ML IV EMUL,0.7341772151898734,58,21,81,0.72,72,28,87,0.867282321417429
TRAZODONE 50 MG PO TABS,0.31645569620253167,25,54,40,0.3,30,70,40,0.8709452836077197
SERTRALINE 25 MG PO TABS,0.02531645569620253,2,77,2,0.02,2,98,2,1.0
DEXTROSE 20 % IN WATER (D20W) IV BOLUS,0.012658227848101266,1,78,1,0.01,1,99,2,1.0
SODIUM CHLORIDE 0.65 % NASAL SPRA,0.05063291139240506,4,75,9,0.05,5,95,6,1.0
VANCOMYCIN IN DEXTROSE 5 % 1 GRAM/200 ML IV PGBK,0.05063291139240506,4,75,4,0.06,6,94,6,1.0
ROSUVASTATIN 5 MG PO TABS,0.012658227848101266,1,78,1,0.02,2,98,3,1.0
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,0.0379746835443038,3,76,8,0.03,3,97,5,1.0
DILTIAZEM HCL 120 MG PO CP24,0.012658227848101266,1,78,3,0.01,1,99,2,1.0
"EPOETIN ALFA 40,000 UNIT/ML INJ SOLN",0.0379746835443038,3,76,3,0.03,3,97,3,1.0
SENNOSIDES 8.6 MG PO TABS,1.0,79,0,226,1.0,100,0,229,1.0
DIAZEPAM 5 MG PO TABS,0.0379746835443038,3,76,4,0.03,3,97,3,1.0
VANCOMYCIN 1250 MG IN NS 250 ML IVPB,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
SIMETHICONE 80 MG PO CHEW,0.0379746835443038,3,76,4,0.03,3,97,6,1.0
VANCOMYCIN 500 MG/100 ML D5W MINIBAG PLUS,0.012658227848101266,1,78,3,0.01,1,99,1,1.0
CYCLOBENZAPRINE 10 MG PO TABS,0.02531645569620253,2,77,3,0.02,2,98,4,1.0
WARFARIN 6 MG PO TABS,0.012658227848101266,1,78,2,0.01,1,99,1,1.0
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.08860759493670886,7,72,9,0.08,8,92,8,1.0
DOCUSATE SODIUM 283 MG/5 ML PR ENEM,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
EPLERENONE 25 MG PO TABS,0.012658227848101266,1,78,2,0.01,1,99,2,1.0
ACETAZOLAMIDE 250 MG PO TABS,0.06329113924050633,5,74,7,0.06,6,94,6,1.0
TERAZOSIN 2 MG PO CAPS,0.02531645569620253,2,77,7,0.02,2,98,8,1.0
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS,0.02531645569620253,2,77,4,0.03,3,97,3,1.0
TERAZOSIN 5 MG PO CAPS,0.012658227848101266,1,78,5,0.01,1,99,2,1.0
TERBINAFINE HCL 1 % TP CREA,0.012658227848101266,1,78,2,0.01,1,99,1,1.0
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.02531645569620253,2,77,3,0.02,2,98,2,1.0
DEXTROAMPHETAMINE 5 MG PO TABS,0.012658227848101266,1,78,17,0.01,1,99,2,1.0
DEXTROMETHORPHAN-GUAIFENESIN 10-100 MG/5 ML PO SYRP,0.012658227848101266,1,78,2,0.01,1,99,1,1.0
THIAMINE HCL (VITAMIN B1) 100 MG/ML INJ SOLN,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
SODIUM CHLORIDE 0.9 % INH NEBU,0.02531645569620253,2,77,3,0.02,2,98,2,1.0
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,1.0,79,0,170,1.0,100,0,199,1.0
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.9493670886075949,75,4,249,0.94,94,6,115,1.0
CEPHALEXIN 500 MG PO CAPS,0.0379746835443038,3,76,6,0.05,5,95,11,1.0
ELECTROLYTE-A IV SOLP,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
SODIUM PHOSPHATE 20 MMOL/250 ML NS IVPB (PREMIX),0.012658227848101266,1,78,1,0.01,1,99,1,1.0
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.24050632911392406,19,60,34,0.25,25,75,37,1.0
EPINEPHRINE 1 MG/ML (1 ML) INJ SOLN,0.012658227848101266,1,78,2,0.01,1,99,1,1.0
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.8607594936708861,68,11,107,0.86,86,14,97,1.0
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.012658227848101266,1,78,2,0.01,1,99,1,1.0
TRIPLE MIX,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
CLONIDINE 0.1 MG/24 HR TD PTWK,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
ACETAZOLAMIDE 125 MG PO TABS,0.02531645569620253,2,77,3,0.02,2,98,2,1.0
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE NPO,0.02531645569620253,2,77,2,0.03,3,97,3,1.0
CEFAZOLIN IN DEXTROSE (ISO-OS) 1 GRAM/50 ML IV PGBK,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
LIOTHYRONINE 5 MCG PO TABS,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
HYDROMORPHONE 0.05 MG/ML EPIDURAL INFUSION,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
HYDROCORTISONE 2.5 % TP CREA,0.012658227848101266,1,78,1,0.02,2,98,2,1.0
LORATADINE 10 MG PO TABS,0.012658227848101266,1,78,1,0.02,2,98,3,1.0
LORAZEPAM 1 MG PO TABS,0.012658227848101266,1,78,7,0.02,2,98,2,1.0
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.02531645569620253,2,77,5,0.02,2,98,2,1.0
ATENOLOL 25 MG PO TABS,0.02531645569620253,2,77,2,0.02,2,98,2,1.0
HUM PROTHROMBIN CPLX(PCC)4FACT 500 UNIT (400-620 UNIT) IV SOLR,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
METHADONE 10 MG PO TABS,0.012658227848101266,1,78,1,0.01,1,99,4,1.0
METHADONE 5 MG PO TABS,0.012658227848101266,1,78,1,0.01,1,99,2,1.0
METHYLNALTREXONE 8 MG/0.4 ML SC SYRG,0.012658227848101266,1,78,1,0.02,2,98,6,1.0
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.9113924050632911,72,7,129,0.91,91,9,114,1.0
METOPROLOL SUCCINATE 100 MG PO TB24,0.02531645569620253,2,77,3,0.02,2,98,2,1.0
METOPROLOL SUCCINATE 25 MG PO TB24,0.0759493670886076,6,73,11,0.07,7,93,19,1.0
ASPIRIN 81 MG PO CHEW,0.8734177215189873,69,10,128,0.88,88,12,129,1.0
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.13924050632911392,11,68,14,0.13,13,87,13,1.0
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.13924050632911392,11,68,14,0.13,13,87,13,1.0
"BACITRACIN 50,000 UNIT IM SOLR",0.012658227848101266,1,78,1,0.01,1,99,1,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.0379746835443038,3,76,3,0.04,4,96,4,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.0379746835443038,3,76,3,0.04,4,96,4,1.0
BISACODYL 5 MG PO TBEC,0.02531645569620253,2,77,2,0.03,3,97,3,1.0
INSULIN REGULAR IV BOLUS,0.31645569620253167,25,54,28,0.32,32,68,38,1.0
IODIXANOL 320 MG IODINE/ML IV SOLN + PLUSPAK (RADIOLOGY) 50 ML,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
IOHEXOL 300 MG IODINE/ML IV SOLN (RADIOLOGY),0.012658227848101266,1,78,1,0.01,1,99,1,1.0
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.0379746835443038,3,76,3,0.04,4,96,4,1.0
IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION INH MIST,0.012658227848101266,1,78,2,0.02,2,98,2,1.0
ISOSORBIDE MONONITRATE 30 MG PO TB24,0.012658227848101266,1,78,3,0.01,1,99,1,1.0
JEVITY 1.5 CONTINUOUS TUBE FEEDING,0.012658227848101266,1,78,4,0.01,1,99,1,1.0
KETOROLAC 15 MG/ML INJ SOLN,0.24050632911392406,19,60,28,0.24,24,76,47,1.0
LABETALOL 300 MG PO TABS,0.012658227848101266,1,78,4,0.01,1,99,1,1.0
LEVETIRACETAM 500 MG PO TABS,0.012658227848101266,1,78,1,0.01,1,99,2,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.10126582278481013,8,71,26,0.11,11,89,18,1.0
LEVOTHYROXINE 88 MCG PO TABS,0.012658227848101266,1,78,2,0.01,1,99,1,1.0
HEPARIN + NS MIXTURE (SHC OR),0.0379746835443038,3,76,3,0.03,3,97,3,1.0
"EPOETIN ALFA-EPBX 40,000 UNIT/ML INJ SOLN",0.012658227848101266,1,78,1,0.02,2,98,2,1.0
METOPROLOL TARTRATE 75 MG PO TABS,0.05063291139240506,4,75,6,0.05,5,95,5,1.0
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
FOSAPREPITANT 150 MG IN NS IVPB (COMPOUNDED),0.012658227848101266,1,78,1,0.01,1,99,1,1.0
FLUTICASONE FUROATE-VILANTEROL 200-25 MCG/DOSE INH DSDV,0.012658227848101266,1,78,1,0.01,1,99,2,1.0
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.02531645569620253,2,77,4,0.03,3,97,3,1.0
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,1.0,79,0,324,1.0,100,0,296,1.0
FLUOXETINE 20 MG PO CAPS,0.02531645569620253,2,77,3,0.02,2,98,4,1.0
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.0379746835443038,3,76,5,0.04,4,96,9,1.0
PHENYLEPH-MIN OIL-PETROLATUM 0.25-14-74.9 % PR OINT,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,1.0,79,0,130,0.99,99,1,132,1.0
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,1.0,79,0,225,0.99,99,1,199,1.0
FENTANYL 50 MCG/ML EPIDURAL PCEA,0.012658227848101266,1,78,2,0.01,1,99,1,1.0
PRAMIPEXOLE 0.125 MG PO TABS,0.012658227848101266,1,78,1,0.01,1,99,1,1.0
