med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.02,1,49,1,0.03333333333333333,2,58,3,1.0
FINASTERIDE 5 MG PO TABS,0.04,2,48,6,0.03333333333333333,2,58,3,1.0
HYDRALAZINE 20 MG/ML INJ SOLN,0.2,10,40,12,0.21666666666666667,13,47,13,1.0
TPN ADULT STANDARD,0.02,1,49,4,0.03333333333333333,2,58,6,1.0
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
FLU VACC TS2019-20(65YR UP)PF 180 MCG/0.5 ML IM SYRG,0.02,1,49,1,0.03333333333333333,2,58,2,1.0
FLUTICASONE FUROATE-VILANTEROL 200-25 MCG/DOSE INH DSDV,0.04,2,48,3,0.03333333333333333,2,58,4,1.0
TAMSULOSIN 0.4 MG PO CAPS,0.12,6,44,17,0.11666666666666667,7,53,11,1.0
FREE WATER BOLUS,0.04,2,48,7,0.03333333333333333,2,58,4,1.0
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS,0.02,1,49,2,0.016666666666666666,1,59,2,1.0
STERILE TALC 5 GRAM PL SUSR,0.04,2,48,2,0.05,3,57,3,1.0
STANFORD BOWEL SOLUTION,0.04,2,48,3,0.03333333333333333,2,58,2,1.0
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.08,4,46,4,0.08333333333333333,5,55,5,1.0
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.08,4,46,4,0.08333333333333333,5,55,5,1.0
ALLOPURINOL 100 MG PO TABS,0.02,1,49,3,0.016666666666666666,1,59,1,1.0
SODIUM HYPOCHLORITE 0.0125 % TP SOLN,0.02,1,49,1,0.016666666666666666,1,59,2,1.0
SODIUM CHLORIDE 7 % INH NEBU,0.02,1,49,3,0.016666666666666666,1,59,1,1.0
DOXYCYCLINE INTRAPLEURAL SYRINGE,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
THIAMINE HCL (VITAMIN B1) 100 MG/ML INJ SOLN,0.02,1,49,1,0.03333333333333333,2,58,3,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.02,1,49,5,0.03333333333333333,2,58,2,1.0
HYDRALAZINE 25 MG PO TABS,0.02,1,49,2,0.03333333333333333,2,58,2,1.0
LEVOTHYROXINE 125 MCG PO TABS,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
METHYLENE BLUE (ANTIDOTE) 5 MG/ML (0.5 %) IV SOLN,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
"CALCIUM CARBONATE-VITAMIN D3 500 MG(1,250MG) -200 UNIT PO TABS",0.04,2,48,2,0.03333333333333333,2,58,3,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.08,4,46,5,0.06666666666666667,4,56,5,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.14,7,43,18,0.13333333333333333,8,52,17,1.0
ESCITALOPRAM OXALATE 10 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
INSULIN LISPRO SUBCUTANEOUS PUMP,0.02,1,49,2,0.016666666666666666,1,59,3,1.0
CALCIUM GLUCONATE IN 0.9% NACL 1 GRAM/50 ML IV SOLN,0.04,2,48,2,0.03333333333333333,2,58,3,1.0
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.02,1,49,2,0.03333333333333333,2,58,2,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.02,1,49,1,0.03333333333333333,2,58,2,1.0
INSULIN LISPRO SUBCUTANEOUS PUMP BOLUS,0.02,1,49,3,0.016666666666666666,1,59,3,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DROP,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
LR IV BOLUS - 250 ML,0.04,2,48,2,0.03333333333333333,2,58,2,1.0
LR IV BOLUS - 1000 ML,0.02,1,49,1,0.03333333333333333,2,58,2,1.0
LOSARTAN 50 MG PO TABS,0.04,2,48,4,0.03333333333333333,2,58,2,1.0
METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR,0.02,1,49,3,0.016666666666666666,1,59,3,1.0
CARVEDILOL 12.5 MG PO TABS,0.04,2,48,2,0.03333333333333333,2,58,4,1.0
"LIDOCAINE-EPINEPHRINE 2 %-1:100,000 INJ SOLN",0.02,1,49,1,0.016666666666666666,1,59,1,1.0
ZYRTEC 10 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
LIDOCAINE HCL 20 MG/ML (2 %) INJ SOLN,0.02,1,49,2,0.03333333333333333,2,58,4,1.0
CLINDAMYCIN IN 5 % DEXTROSE 900 MG/50 ML IV PGBK,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.1,5,45,8,0.08333333333333333,5,55,8,1.0
CLEVIDIPINE 50 MG/100 ML IV EMUL,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
CARVEDILOL 6.25 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,2,1.0
CHOLECALCIFEROL (VITAMIN D3) 10 MCG (400 UNIT) PO TABS,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.04,2,48,3,0.03333333333333333,2,58,3,1.0
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.02,1,49,1,0.016666666666666666,1,59,2,1.0
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.02,1,49,1,0.03333333333333333,2,58,2,1.0
LIDOCAINE 0.5% INFUSION VIA NIMBUS PUMP (MIXTURE)-AUTO BOLUS MODE,0.06,3,47,7,0.05,3,57,6,1.0
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.04,2,48,2,0.03333333333333333,2,58,4,1.0
LAMOTRIGINE 200 MG PO TABS,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
LORATADINE 10 MG PO TABS,0.02,1,49,1,0.03333333333333333,2,58,3,1.0
METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
METOCLOPRAMIDE HCL 10 MG PO TABS,0.04,2,48,2,0.03333333333333333,2,58,2,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.08,4,46,5,0.06666666666666667,4,56,5,1.0
PHYTONADIONE (VITAMIN K) IVPB,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.06,3,47,5,0.05,3,57,3,1.0
BISACODYL 5 MG PO TBEC,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.02,1,49,8,0.016666666666666666,1,59,3,1.0
HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,0.02,1,49,1,0.016666666666666666,1,59,4,1.0
PANTOPRAZOLE 40 MG IV SOLR,0.08,4,46,8,0.06666666666666667,4,56,5,1.0
CYCLOBENZAPRINE 10 MG PO TABS,0.02,1,49,1,0.03333333333333333,2,58,3,1.0
HYDROMORPHONE 2 MG PO TABS,0.02,1,49,2,0.03333333333333333,2,58,5,1.0
"COVID-19 VACC,MRNA(PFIZER)(PF) 30 MCG/0.3 ML IM SUSR",0.02,1,49,1,0.016666666666666666,1,59,1,1.0
OSMOLITE 1.2 CONTINUOUS TUBE FEEDING,0.02,1,49,2,0.016666666666666666,1,59,2,1.0
"COVID-19 VACC,MRNA(MODERNA)-PF 100 MCG/0.5 ML IM SUSP",0.02,1,49,1,0.016666666666666666,1,59,1,1.0
ONDANSETRON 4 MG PO TBDL,0.94,47,3,95,0.95,57,3,115,1.0
BUMETANIDE 1 MG PO TABS,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
NS IV BOLUS - 500 ML,0.06,3,47,4,0.05,3,57,8,1.0
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJ SOLN,0.12,6,44,7,0.13333333333333333,8,52,8,1.0
NS IV BOLUS - 1000 ML,0.04,2,48,2,0.03333333333333333,2,58,2,1.0
NS IV BOLUS,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
CLONIDINE HCL 0.1 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
BUPROPION HCL 300 MG PO TB24,0.02,1,49,1,0.016666666666666666,1,59,2,1.0
MONTELUKAST 10 MG PO TABS,0.06,3,47,4,0.05,3,57,3,1.0
MORPHINE 2 MG/ML IV SYRG,0.02,1,49,1,0.03333333333333333,2,58,2,1.0
MYCOPHENOLATE MOFETIL 200 MG/ML ORAL SUSP,0.02,1,49,1,0.016666666666666666,1,59,3,1.0
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.02,1,49,1,0.03333333333333333,2,58,2,1.0
MYCOPHENOLATE MOFETIL 500 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,4,1.0
NALOXONE 0.4 MG/ML INJ SOLN,0.98,49,1,155,0.9666666666666667,58,2,143,1.0
NALOXONE 4 MG/ACTUATION NASAL SPRY,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJ SOLN",0.06,3,47,3,0.05,3,57,3,1.0
NICOTINE 21 MG/24 HR TD PT24,0.02,1,49,1,0.016666666666666666,1,59,2,1.0
CLOPIDOGREL 75 MG PO TABS,0.02,1,49,3,0.016666666666666666,1,59,2,1.0
"COVID-19 VAC,AD26(JANSSEN)-PF 0.5 ML IM SUSP",0.02,1,49,1,0.016666666666666666,1,59,1,1.0
BUPROPION HCL 150 MG PO TB24,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
EPINEPHRINE 1 MG/ML INJ SOLN,0.04,2,48,2,0.05,3,57,3,1.0
