med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
ONDANSETRON 8 MG PO TBDL,0.014925373134328358,1,66,2,0.0136986301369863,1,72,1,1.0
NS W/GENTAMICIN MIXTURE (SHC OR),0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
ATORVASTATIN 10 MG PO TABS,0.04477611940298507,3,64,3,0.0547945205479452,4,69,5,1.0
ATORVASTATIN 20 MG PO TABS,0.07462686567164178,5,62,6,0.0684931506849315,5,68,9,1.0
NS + BETADINE 5% MIXTURE (OR USE),0.04477611940298507,3,64,3,0.0410958904109589,3,70,3,1.0
NORMOSOL-R IV INFUSION (LOS SURG),0.029850746268656716,2,65,2,0.0273972602739726,2,71,2,1.0
ATORVASTATIN 40 MG PO TABS,0.029850746268656716,2,65,2,0.0273972602739726,2,71,2,1.0
NON-FORMULARY MEDICATION HELP ORDER,0.029850746268656716,2,65,2,0.0410958904109589,3,70,3,1.0
NARCAN 4 MG/ACTUATION NASAL SPRY,0.11940298507462686,8,59,10,0.1095890410958904,8,65,9,1.0
NALOXONE 4 MG/ACTUATION NASAL SPRY,0.014925373134328358,1,66,1,0.0136986301369863,1,72,2,1.0
FUROSEMIDE 40 MG PO TABS,0.014925373134328358,1,66,2,0.0136986301369863,1,72,3,1.0
MORPHINE 30 MG/30 ML IV PCA,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
BACITRACIN ZINC 500 UNIT/GRAM TP OINT,0.029850746268656716,2,65,3,0.0273972602739726,2,71,2,1.0
MIRTAZAPINE 30 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
METOPROLOL TARTRATE 25 MG PO TABS,0.07462686567164178,5,62,20,0.0821917808219178,6,67,7,1.0
GABAPENTIN 300 MG PO CAPS,0.8507462686567164,57,10,127,0.863013698630137,63,10,138,1.0
METHADONE 10 MG PO TABS,0.014925373134328358,1,66,7,0.0273972602739726,2,71,5,1.0
METFORMIN 500 MG PO TABS,0.029850746268656716,2,65,4,0.0273972602739726,2,71,2,1.0
MEPERIDINE (PF) 50 MG/ML INJ SOLN,0.029850746268656716,2,65,2,0.0410958904109589,3,70,4,1.0
OXYCODONE 5 MG/5 ML PO SOLN,0.04477611940298507,3,64,9,0.0410958904109589,3,70,3,1.0
LAMOTRIGINE 100 MG PO TABS,0.014925373134328358,1,66,2,0.0136986301369863,1,72,3,1.0
