med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
NALBUPHINE 10 MG/ML INJ SOLN,0.07407407407407407,4,50,4,0.03773584905660377,2,51,2,0.6784839332702504
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.46296296296296297,25,29,43,0.5094339622641509,27,26,30,0.7004653151958431
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.9444444444444444,51,3,123,0.9245283018867925,49,4,103,0.7158880301422755
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.1111111111111111,6,48,17,0.07547169811320754,4,49,6,0.7417163910384323
FOLIC ACID 1 MG PO TABS,0.1111111111111111,6,48,14,0.07547169811320754,4,49,5,0.7417163910384323
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.9074074074074074,49,5,147,0.8867924528301887,47,6,62,0.7607992006352493
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.09259259259259259,5,49,6,0.11320754716981132,6,47,6,0.7607992006352493
LOSARTAN 50 MG PO TABS,0.09259259259259259,5,49,9,0.11320754716981132,6,47,9,0.7607992006352493
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.14814814814814814,8,46,12,0.11320754716981132,6,47,7,0.7755469190923241
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.14814814814814814,8,46,21,0.11320754716981132,6,47,11,0.7755469190923241
ATORVASTATIN 40 MG PO TABS,0.14814814814814814,8,46,18,0.11320754716981132,6,47,7,0.7755469190923241
METOCLOPRAMIDE HCL 10 MG PO TABS,0.14814814814814814,8,46,9,0.11320754716981132,6,47,6,0.7755469190923241
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 150 ML,0.1111111111111111,6,48,10,0.1320754716981132,7,46,7,0.7755469190923241
OXYCODONE 5 MG PO TABS,0.8333333333333334,45,9,199,0.8679245283018868,46,7,172,0.7873126047850648
"THROMBIN (BOVINE) 5,000 UNIT TP SOLR",0.12962962962962962,7,47,10,0.1509433962264151,8,45,8,0.7873126047850652
HYDROMORPHONE 1 MG/ML INJ SYRG,0.8333333333333334,45,9,245,0.8113207547169812,43,10,112,0.8049074380723853
HALOPERIDOL 1 MG PO TABS,0.25925925925925924,14,40,14,0.22641509433962265,12,41,12,0.8222683717818855
POVIDONE-IODINE 5 % OPHT SOLN,0.2222222222222222,12,42,12,0.24528301886792453,13,40,13,0.8222683717818856
MINERAL OIL PR ENEM,0.2777777777777778,15,39,24,0.24528301886792453,13,40,13,0.8265000772156503
DOCUSATE SODIUM 100 MG PO CAPS,0.4444444444444444,24,30,43,0.41509433962264153,22,31,43,0.8458401589854996
ASPIRIN 325 MG PO TABS,0.05555555555555555,3,51,3,0.05660377358490566,3,50,3,1.0
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.05555555555555555,3,51,9,0.03773584905660377,2,51,2,1.0
POVIDONE-IODINE 10 % TP SWAB,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
PREDNISONE 10 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
PREDNISONE 20 MG PO TABS,0.037037037037037035,2,52,4,0.03773584905660377,2,51,2,1.0
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.9074074074074074,49,5,246,0.9245283018867925,49,4,172,1.0
ATORVASTATIN 80 MG PO TABS,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
POTASSIUM ACETATE IVPB (CENTRAL LINE),0.037037037037037035,2,52,6,0.018867924528301886,1,52,1,1.0
PNEUMOVAX 23 25 MCG/0.5 ML INJ (WRAPPER RECORD),0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
POTASSIUM CHLORIDE-0.45 % NACL 20 MEQ/L IV SOLP,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
FLUDROCORTISONE 0.1 MG PO TABS,0.037037037037037035,2,52,6,0.018867924528301886,1,52,1,1.0
"HEPARIN IV INFUSION (MHV PROTOCOL, INR IS NOT THERAPEUTIC)",0.037037037037037035,2,52,3,0.018867924528301886,1,52,1,1.0
PREGABALIN 75 MG PO CAPS,0.037037037037037035,2,52,4,0.03773584905660377,2,51,2,1.0
TENOFOVIR ALAFENAMIDE 25 MG PO TABS,0.018518518518518517,1,53,5,0.018867924528301886,1,52,1,1.0
TERAZOSIN 1 MG PO CAPS,0.018518518518518517,1,53,6,0.018867924528301886,1,52,2,1.0
"ERGOCALCIFEROL (VITAMIN D2) 1,250 MCG (50,000 UNIT) PO CAPS",0.018518518518518517,1,53,3,0.018867924528301886,1,52,2,1.0
TICAGRELOR 90 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,2,1.0
VALSARTAN 40 MG PO TABS,0.037037037037037035,2,52,5,0.018867924528301886,1,52,1,1.0
ACYCLOVIR 400 MG PO TABS,0.037037037037037035,2,52,6,0.03773584905660377,2,51,2,1.0
ACYCLOVIR 200 MG PO CAPS,0.018518518518518517,1,53,3,0.018867924528301886,1,52,1,1.0
VANCOMYCIN-WATER INJECT (PEG) 1.25 GRAM/250 ML IV PGBK,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
ACETAMINOPHEN 650 MG PR SUPP,0.037037037037037035,2,52,3,0.03773584905660377,2,51,3,1.0
VENLAFAXINE 75 MG PO CP24,0.018518518518518517,1,53,1,0.018867924528301886,1,52,3,1.0
WARFARIN 3 MG PO TABS,0.037037037037037035,2,52,8,0.018867924528301886,1,52,2,1.0
WARFARIN 4 MG PO TABS,0.037037037037037035,2,52,4,0.018867924528301886,1,52,1,1.0
"WATER FOR IRRIGATION, STERILE IRRIG SOLN",0.05555555555555555,3,51,4,0.03773584905660377,2,51,2,1.0
ACETAMINOPHEN 325 MG/10.15 ML PO SOLN,0.018518518518518517,1,53,3,0.018867924528301886,1,52,1,1.0
ZINC SULFATE 220 (50) MG PO CAPS,0.037037037037037035,2,52,3,0.018867924528301886,1,52,1,1.0
TAMSULOSIN 0.4 MG PO CAPS,0.14814814814814814,8,46,21,0.1320754716981132,7,46,10,1.0
PREGABALIN 50 MG PO CAPS,0.018518518518518517,1,53,4,0.018867924528301886,1,52,2,1.0
TACROLIMUS 1 MG PO CAPS,0.018518518518518517,1,53,4,0.018867924528301886,1,52,2,1.0
SPIRONOLACTONE 25 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,7,1.0
APREPITANT 40 MG PO CAPS,0.12962962962962962,7,47,8,0.11320754716981132,6,47,7,1.0
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.4444444444444444,24,30,41,0.4528301886792453,24,29,29,1.0
PYRIDOSTIGMINE BROMIDE 5 MG/ML INJ SOLN,0.018518518518518517,1,53,4,0.018867924528301886,1,52,1,1.0
RIFAXIMIN 550 MG PO TABS,0.037037037037037035,2,52,5,0.018867924528301886,1,52,1,1.0
ROSUVASTATIN 10 MG PO TABS,0.037037037037037035,2,52,4,0.03773584905660377,2,51,2,1.0
ROSUVASTATIN 5 MG PO TABS,0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
AMLODIPINE 2.5 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
SENNOSIDES 8.6 MG PO TABS,0.7962962962962963,43,11,85,0.7924528301886793,42,11,78,1.0
SEVELAMER CARBONATE 800 MG PO TABS,0.018518518518518517,1,53,3,0.018867924528301886,1,52,2,1.0
ATROPINE 0.1 MG/ML INJ SYRG,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
SODIUM BICARBONATE 650 MG PO TABS,0.037037037037037035,2,52,5,0.018867924528301886,1,52,1,1.0
SODIUM BICARBONATE 8.4 % (1 MEQ/ML) IV SYRG,0.018518518518518517,1,53,2,0.018867924528301886,1,52,2,1.0
SODIUM CHLORIDE 3 % 3 % IV SOLP,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.05555555555555555,3,51,7,0.03773584905660377,2,51,2,1.0
AMINOCAPROIC ACID 250 MG/ML (25 %) PO SOLN,0.037037037037037035,2,52,8,0.018867924528301886,1,52,4,1.0
TACROLIMUS 0.5 MG PO CAPS,0.018518518518518517,1,53,3,0.018867924528301886,1,52,2,1.0
FENTANYL  10 MCG/ML IV INFUSION,0.037037037037037035,2,52,3,0.018867924528301886,1,52,1,1.0
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML (0.2 MG/ML) IV PGBK,0.037037037037037035,2,52,6,0.018867924528301886,1,52,1,1.0
B-COMPLEX WITH VITAMIN C PO TABS,0.05555555555555555,3,51,5,0.03773584905660377,2,51,2,1.0
KEFLEX 500 MG PO CAPS,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
ZOLPIDEM 5 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
CETIRIZINE 10 MG PO TABS,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
LACTATED RINGERS IV SOLP,0.09259259259259259,5,49,5,0.07547169811320754,4,49,5,1.0
LANSOPRAZOLE 30 MG PO TBLD,0.037037037037037035,2,52,3,0.018867924528301886,1,52,2,1.0
LATANOPROST 0.005 % OPHT DROP,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
LEVOTHYROXINE 25 MCG PO TABS,0.037037037037037035,2,52,6,0.03773584905660377,2,51,4,1.0
ISOSORBIDE MONONITRATE 30 MG PO TB24,0.037037037037037035,2,52,5,0.018867924528301886,1,52,2,1.0
CELECOXIB 100 MG PO CAPS,0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
HALOPERIDOL 2 MG PO TABS,0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
CEFTRIAXONE 1 GRAM IV SOLR,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
LIDOCAINE 2 G/250 ML D5W IV INFUSION PREMIX (PAIN INDICATION),0.09259259259259259,5,49,9,0.07547169811320754,4,49,7,1.0
GUAIFENESIN 600 MG PO TA12,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.2037037037037037,11,43,15,0.20754716981132076,11,42,11,1.0
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.037037037037037035,2,52,3,0.018867924528301886,1,52,1,1.0
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
LEVOTHYROXINE 75 MCG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,3,1.0
LISINOPRIL 10 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,2,1.0
IRON SUCROSE 100 MG IRON/5 ML IV SOLN,0.018518518518518517,1,53,1,0.018867924528301886,1,52,2,1.0
IOHEXOL 350 MG IODINE/ML IV SOLN (RADIOLOGY) 100 ML,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
"HEPARIN IV REBOLUS (MECH HEART VALVE PROTOCOL, HAL 0.2-0.29)",0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
"HEPARIN IV REBOLUS (MECH HEART VALVE PROTOCOL, HAL < 0.2)",0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
"HEPARIN IV BOLUS (MHV PROTOCOL, INR IS NOT THERAPEUTIC)",0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
HEPARIN IV BOLUS (DVT/PE PROTOCOL),0.037037037037037035,2,52,3,0.018867924528301886,1,52,1,1.0
HYDRALAZINE 10 MG PO TABS,0.05555555555555555,3,51,5,0.03773584905660377,2,51,2,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.2037037037037037,11,43,29,0.18867924528301888,10,43,11,1.0
DESMOPRESSIN 4 MCG/ML INJ SOLN,0.07407407407407407,4,50,4,0.05660377358490566,3,50,3,1.0
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
HYDROCHLOROTHIAZIDE 12.5 MG PO CAPS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
HYDROCORTISONE 20 MG PO TABS,0.07407407407407407,4,50,18,0.07547169811320754,4,49,6,1.0
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
D5W WITH SODIUM BICARBONATE IV INFUSION,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
HYDROMORPHONE 2 MG PO TABS,0.05555555555555555,3,51,4,0.03773584905660377,2,51,2,1.0
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.037037037037037035,2,52,13,0.018867924528301886,1,52,1,1.0
IODIXANOL 320 MG IODINE/ML IV SOLN,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
DESMOPRESSIN 0.2 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
ATROPINE 0.4 MG/ML INJ SOLN,0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
LISINOPRIL 20 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
LOSARTAN 100 MG PO TABS,0.037037037037037035,2,52,2,0.018867924528301886,1,52,1,1.0
CALCIUM CHLORIDE 100 MG/ML (10 %) IV SYRG,0.018518518518518517,1,53,1,0.018867924528301886,1,52,3,1.0
BUSPIRONE 10 MG PO TABS,0.037037037037037035,2,52,3,0.018867924528301886,1,52,1,1.0
NS IV BOLUS,0.018518518518518517,1,53,3,0.018867924528301886,1,52,1,1.0
BUPIVACAINE 0.5 % (5 MG/ML) INJ SOLN,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
NS IV BOLUS - 250 ML,0.018518518518518517,1,53,3,0.018867924528301886,1,52,1,1.0
NS W/BACITRACIN MIXTURE (SHC OR),0.037037037037037035,2,52,2,0.03773584905660377,2,51,2,1.0
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJ SOLN,0.05555555555555555,3,51,3,0.03773584905660377,2,51,2,1.0
NALOXONE 0.4 MG/ML INJ SOLN,0.9259259259259259,50,4,157,0.9433962264150944,50,3,108,1.0
OLANZAPINE 2.5 MG PO TABS,0.018518518518518517,1,53,3,0.018867924528301886,1,52,1,1.0
OMEPRAZOLE 40 MG PO CPDR,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
ONDANSETRON 4 MG PO TBDL,0.9259259259259259,50,4,125,0.9433962264150944,50,3,118,1.0
OXYCODONE 10 MG PO TR12,0.018518518518518517,1,53,1,0.018867924528301886,1,52,5,1.0
FREE WATER BOLUS,0.037037037037037035,2,52,15,0.018867924528301886,1,52,1,1.0
OXYMETAZOLINE 0.05 % NASAL SPRY,0.09259259259259259,5,49,7,0.07547169811320754,4,49,5,1.0
BACLOFEN 10 MG PO TABS,0.018518518518518517,1,53,2,0.018867924528301886,1,52,4,1.0
"BACITRACIN 50,000 UNIT IM SOLR",0.037037037037037035,2,52,2,0.03773584905660377,2,51,2,1.0
OMEPRAZOLE 20 MG PO CPDR,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
LISINOPRIL 40 MG PO TABS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
MYCOPHENOLATE MOFETIL 250 MG PO CAPS,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
MISCELLANEOUS MEDICATION HELP ORDER,0.05555555555555555,3,51,3,0.05660377358490566,3,50,4,1.0
LOSARTAN 25 MG PO TABS,0.05555555555555555,3,51,10,0.05660377358490566,3,50,6,1.0
MAGNESIUM CITRATE PO SOLN,0.2777777777777778,15,39,23,0.2830188679245283,15,38,16,1.0
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.25925925925925924,14,40,16,0.24528301886792453,13,40,13,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DROP,0.018518518518518517,1,53,1,0.018867924528301886,1,52,2,1.0
GABAPENTIN 100 MG PO CAPS,0.07407407407407407,4,50,5,0.07547169811320754,4,49,6,1.0
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.037037037037037035,2,52,2,0.03773584905660377,2,51,3,1.0
METFORMIN 500 MG PO TABS,0.037037037037037035,2,52,3,0.03773584905660377,2,51,2,1.0
"MULTIVITAMINS (+ FOLIC ACID, THIAMINE, VIT K) IVPB",0.037037037037037035,2,52,3,0.018867924528301886,1,52,1,1.0
METHYLENE BLUE (ANTIDOTE) 1 % (10 MG/ML) IV SOLN,0.018518518518518517,1,53,1,0.018867924528301886,1,52,1,1.0
FUROSEMIDE 40 MG/5 ML (8 MG/ML) PO SOLN,0.018518518518518517,1,53,1,0.018867924528301886,1,52,2,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
METOPROLOL SUCCINATE 25 MG PO TB24,0.018518518518518517,1,53,3,0.018867924528301886,1,52,3,1.0
EPINEPHRINE 0.1 MG/ML INJ SYRG,0.018518518518518517,1,53,5,0.018867924528301886,1,52,4,1.0
METOPROLOL TARTRATE 100 MG PO TABS,0.018518518518518517,1,53,2,0.018867924528301886,1,52,1,1.0
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.037037037037037035,2,52,3,0.018867924528301886,1,52,2,1.0
CALCIUM GLUCONATE IN 0.9% NACL 1 GRAM/50 ML IV SOLN,0.037037037037037035,2,52,6,0.018867924528301886,1,52,1,1.0
METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR,0.037037037037037035,2,52,2,0.03773584905660377,2,51,4,1.0
METOPROLOL SUCCINATE 50 MG PO TB24,0.037037037037037035,2,52,6,0.018867924528301886,1,52,1,1.0
