med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
CLOPIDOGREL 300 MG PO TABS,0.03389830508474576,2,57,2,0.03076923076923077,2,63,3,1.0
CHLOROTHIAZIDE SODIUM 500 MG IV SOLR,0.01694915254237288,1,58,3,0.03076923076923077,2,63,2,1.0
LEVOTHYROXINE 112 MCG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
MAGNESIUM CHLORIDE 71.5 MG PO TBEC,0.01694915254237288,1,58,2,0.015384615384615385,1,64,2,1.0
CARVEDILOL 25 MG PO TABS,0.01694915254237288,1,58,4,0.015384615384615385,1,64,1,1.0
LEVOTHYROXINE 25 MCG PO TABS,0.03389830508474576,2,57,3,0.046153846153846156,3,62,3,1.0
CETIRIZINE 10 MG PO TABS,0.03389830508474576,2,57,2,0.046153846153846156,3,62,3,1.0
LOSARTAN 25 MG PO TABS,0.03389830508474576,2,57,4,0.046153846153846156,3,62,4,1.0
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
LORAZEPAM 1 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
LORAZEPAM 0.5 MG PO TABS,0.01694915254237288,1,58,1,0.03076923076923077,2,63,3,1.0
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.01694915254237288,1,58,3,0.015384615384615385,1,64,1,1.0
LOPERAMIDE 2 MG PO CAPS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
LISINOPRIL 5 MG PO TABS,0.05084745762711865,3,56,4,0.06153846153846154,4,61,5,1.0
LISINOPRIL 20 MG PO TABS,0.03389830508474576,2,57,2,0.03076923076923077,2,63,2,1.0
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
"LIDOCAINE-EPINEPHRINE (PF) 2 %-1:200,000 INJ SOLN",0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
BUMETANIDE 2 MG PO TABS,0.05084745762711865,3,56,6,0.046153846153846156,3,62,8,1.0
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 150 ML,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
MEPIVACAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.1694915254237288,10,49,10,0.15384615384615385,10,55,10,1.0
MEPIVACAINE 2 % INJ SOLN,0.4745762711864407,28,31,32,0.46153846153846156,30,35,30,1.0
DOBUTAMINE IN D5W 250 MG/250 ML (1 MG/ML) IV SOLP,0.01694915254237288,1,58,4,0.015384615384615385,1,64,2,1.0
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
ATROPINE 0.1 MG/ML INJ SYRG,0.0847457627118644,5,54,7,0.09230769230769231,6,59,7,1.0
DILTIAZEM HCL 5 MG/ML IV SOLN,0.01694915254237288,1,58,2,0.03076923076923077,2,63,2,1.0
NITROGLYCERIN 0.4 MG SL SUBL,0.05084745762711865,3,56,4,0.046153846153846156,3,62,3,1.0
NALOXONE 0.4 MG/ML INJ SOLN,0.9830508474576272,58,1,109,0.9692307692307692,63,2,129,1.0
DILTIAZEM HCL 30 MG PO TABS,0.01694915254237288,1,58,3,0.015384615384615385,1,64,1,1.0
MISCELLANEOUS MEDICATION HELP ORDER,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
MIRTAZAPINE 15 MG PO TABS,0.01694915254237288,1,58,2,0.015384615384615385,1,64,1,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.9830508474576272,58,1,126,0.9846153846153847,64,1,137,1.0
DILTIAZEM HCL 120 MG PO CP24,0.01694915254237288,1,58,1,0.03076923076923077,2,63,3,1.0
MIDAZOLAM 1 MG/ML INJ SOLN,0.06779661016949153,4,55,5,0.06153846153846154,4,61,4,1.0
BUMETANIDE 0.5 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
DIGOXIN 250 MCG (0.25 MG) PO TABS,0.01694915254237288,1,58,2,0.015384615384615385,1,64,1,1.0
BUMETANIDE 1 MG PO TABS,0.03389830508474576,2,57,3,0.03076923076923077,2,63,2,1.0
METOPROLOL SUCCINATE 50 MG PO TB24,0.03389830508474576,2,57,3,0.046153846153846156,3,62,4,1.0
INSULIN REGULAR IN 0.9 % NACL 100 UNIT/100 ML (1 UNIT/ML) IV SOLN,0.03389830508474576,2,57,2,0.03076923076923077,2,63,2,1.0
INSULIN REGULAR IV BOLUS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
METFORMIN 500 MG PO TABS,0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
IOHEXOL 300 MG IODINE/ML IV SOLN (RADIOLOGY),0.0847457627118644,5,54,5,0.07692307692307693,5,60,5,1.0
BENZONATATE 100 MG PO CAPS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
LOSARTAN 50 MG PO TABS,0.1016949152542373,6,53,13,0.1076923076923077,7,58,7,1.0
