med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
NS IV BOLUS - 500 ML,0.053763440860215055,5,88,6,0.029411764705882353,3,99,4,0.4821457618383197
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.06451612903225806,6,87,13,0.0392156862745098,4,98,5,0.5232343953587719
WARFARIN 1 MG PO TABS,0.06451612903225806,6,87,13,0.0392156862745098,4,98,8,0.5232343953587719
FAMOTIDINE 20 MG PO TABS,0.15053763440860216,14,79,19,0.11764705882352941,12,90,20,0.5329548611410068
HYDRALAZINE 20 MG/ML INJ SOLN,0.043010752688172046,4,89,5,0.06862745098039216,7,95,10,0.541949433813776
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.16129032258064516,15,78,16,0.12745098039215685,13,89,13,0.5441225191323797
GABAPENTIN 300 MG PO CAPS,0.17204301075268819,16,77,51,0.13725490196078433,14,88,20,0.5543480358926094
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.07526881720430108,7,86,13,0.049019607843137254,5,97,6,0.5554671926748702
ISOSORBIDE MONONITRATE 60 MG PO TB24,0.07526881720430108,7,86,13,0.049019607843137254,5,97,6,0.5554671926748702
NALOXONE 0.4 MG/ML INJ SOLN,0.46236559139784944,43,50,48,0.4117647058823529,42,60,44,0.5632254156641057
TRAMADOL 50 MG PO TABS,0.08602150537634409,8,85,11,0.058823529411764705,6,96,14,0.5815915214017249
BUMETANIDE 0.25 MG/ML INJ SOLN,0.08602150537634409,8,85,11,0.058823529411764705,6,96,12,0.5815915214017249
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.0967741935483871,9,84,11,0.06862745098039216,7,95,8,0.6032952431499952
GABAPENTIN 100 MG PO CAPS,0.0967741935483871,9,84,15,0.06862745098039216,7,95,13,0.6032952431499952
ZOLPIDEM 5 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
CALCIUM PO,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
"ALBUMIN, HUMAN 25 % 25 % IV SOLP",0.021505376344086023,2,91,6,0.00980392156862745,1,101,1,0.6063302009672397
SULFAMETHOXAZOLE-TRIMETHOPRIM 400-80 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
BUTAMBEN-TETRACAINE-BENZOCAINE 2 %-2 %-14 % (200 MG/SEC) TP SPRA,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PGBK,0.021505376344086023,2,91,3,0.00980392156862745,1,101,1,0.6063302009672397
BUPROPION HCL 150 MG PO TB24,0.021505376344086023,2,91,3,0.00980392156862745,1,101,1,0.6063302009672397
CEFPODOXIME 200 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,5,0.6063302009672397
PHYTONADIONE (VITAMIN K1) 5 MG PO TABS,0.021505376344086023,2,91,3,0.00980392156862745,1,101,2,0.6063302009672397
METRONIDAZOLE 500 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
NITROGLYCERIN 2 % TD OINT,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
ENTRESTO 97-103 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
POLYETHYLENE GLYCOL 3350 17 GRAM/DOSE PO POWD,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
FERROUS SULFATE 324 MG (65 MG IRON) PO TBEC,0.021505376344086023,2,91,3,0.00980392156862745,1,101,1,0.6063302009672397
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
DIPHENHYDRAMINE-ZINC ACETATE 2-0.1 % TP CREA,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
TRIAMCINOLONE ACETONIDE 0.1 % TP CREA,0.021505376344086023,2,91,3,0.00980392156862745,1,101,1,0.6063302009672397
TRAZODONE 100 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
DILTIAZEM HCL 60 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
CEPHALEXIN 500 MG PO CAPS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,2,0.6063302009672397
GLYCOPYRROLATE 0.2 MG/ML INJ SOLN,0.021505376344086023,2,91,3,0.00980392156862745,1,101,1,0.6063302009672397
WARFARIN 10 MG PO TABS,0.021505376344086023,2,91,4,0.00980392156862745,1,101,1,0.6063302009672397
NICOTINE (POLACRILEX) 2 MG BUCCAL GUM,0.021505376344086023,2,91,4,0.00980392156862745,1,101,2,0.6063302009672397
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.021505376344086023,2,91,4,0.00980392156862745,1,101,1,0.6063302009672397
HEPARIN IV BOLUS (ACS PROTOCOL),0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
HEPARIN IV INFUSION (ACS PROTOCOL),0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
HYDROXYCHLOROQUINE 200 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
"HEPARIN IV REBOLUS (ACS PROTOCOL, HAL 0.1-0.19)",0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
"HEPARIN IV REBOLUS (ACS PROTOCOL, HAL < 0.1)",0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
NARCAN 4 MG/ACTUATION NASAL SPRY,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.021505376344086023,2,91,2,0.00980392156862745,1,101,1,0.6063302009672397
DAPAGLIFLOZIN 10 MG PO TABS,0.021505376344086023,2,91,4,0.00980392156862745,1,101,1,0.6063302009672397
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.10752688172043011,10,83,41,0.0784313725490196,8,94,28,0.6216792642129224
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.10752688172043011,10,83,10,0.0784313725490196,8,94,10,0.6216792642129224
PNEUMOVAX 23 25 MCG/0.5 ML INJ (WRAPPER RECORD),0.010752688172043012,1,92,1,0.029411764705882353,3,99,3,0.6227331092602713
BUMETANIDE 0.5 MG PO TABS,0.010752688172043012,1,92,1,0.029411764705882353,3,99,6,0.6227331092602713
MIRTAZAPINE 15 MG PO TABS,0.010752688172043012,1,92,2,0.029411764705882353,3,99,3,0.6227331092602713
ROPINIROLE 1 MG PO TABS,0.010752688172043012,1,92,3,0.029411764705882353,3,99,4,0.6227331092602713
ROSUVASTATIN 5 MG PO TABS,0.010752688172043012,1,92,1,0.029411764705882353,3,99,3,0.6227331092602713
CITALOPRAM 10 MG PO TABS,0.010752688172043012,1,92,1,0.029411764705882353,3,99,3,0.6227331092602713
OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.010752688172043012,1,92,2,0.029411764705882353,3,99,3,0.6227331092602713
HYDRALAZINE 25 MG PO TABS,0.3118279569892473,29,64,56,0.3431372549019608,35,67,66,0.6506861350571063
ONDANSETRON HCL 4 MG PO TABS,0.03225806451612903,3,90,3,0.0196078431372549,2,100,2,0.6707967794592244
LISINOPRIL 40 MG PO TABS,0.03225806451612903,3,90,4,0.0196078431372549,2,100,2,0.6707967794592244
VENLAFAXINE 75 MG PO CP24,0.03225806451612903,3,90,8,0.0196078431372549,2,100,2,0.6707967794592244
LORATADINE 10 MG PO TABS,0.03225806451612903,3,90,3,0.0196078431372549,2,100,2,0.6707967794592244
LIDOCAINE HCL 2 % VISCOUS ORAL SOLN,0.03225806451612903,3,90,3,0.0196078431372549,2,100,3,0.6707967794592244
WARFARIN 6 MG PO TABS,0.03225806451612903,3,90,4,0.0196078431372549,2,100,4,0.6707967794592244
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.03225806451612903,3,90,4,0.0196078431372549,2,100,2,0.6707967794592244
"CALCIUM CARBONATE-VITAMIN D3 500 MG(1,250MG) -200 UNIT PO TABS",0.03225806451612903,3,90,4,0.0196078431372549,2,100,2,0.6707967794592244
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.03225806451612903,3,90,4,0.0196078431372549,2,100,2,0.6707967794592244
ALLOPURINOL 300 MG PO TABS,0.03225806451612903,3,90,5,0.0196078431372549,2,100,2,0.6707967794592244
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL < 0.1)",0.03225806451612903,3,90,3,0.0196078431372549,2,100,2,0.6707967794592244
LABETALOL 5 MG/ML IV SOLN,0.03225806451612903,3,90,7,0.0196078431372549,2,100,2,0.6707967794592244
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL 0.1 - 0.19)",0.03225806451612903,3,90,3,0.0196078431372549,2,100,2,0.6707967794592244
"HEPARIN IV INFUSION (A-FIB PROTOCOL, A-FIB & INR < 2)",0.03225806451612903,3,90,4,0.0196078431372549,2,100,2,0.6707967794592244
LASIX 20 MG PO TABS,0.03225806451612903,3,90,4,0.0196078431372549,2,100,2,0.6707967794592244
"HEPARIN IV BOLUS (A-FIB PROTOCOL, A-FIB & INR < 2)",0.03225806451612903,3,90,3,0.0196078431372549,2,100,2,0.6707967794592244
BUDESONIDE 0.5 MG/2 ML INH NBSP,0.03225806451612903,3,90,4,0.0196078431372549,2,100,3,0.6707967794592244
NITROGLYCERIN 0.4 MG SL SUBL,0.13978494623655913,13,80,23,0.11764705882352941,12,90,19,0.6733464987610038
LOPERAMIDE 2 MG PO CAPS,0.021505376344086023,2,91,6,0.0392156862745098,4,98,8,0.6846579676925204
CLONIDINE HCL 0.1 MG PO TABS,0.021505376344086023,2,91,3,0.0392156862745098,4,98,6,0.6846579676925204
SODIUM BICARBONATE 650 MG PO TABS,0.021505376344086023,2,91,4,0.0392156862745098,4,98,7,0.6846579676925204
LEVOTHYROXINE 125 MCG PO TABS,0.021505376344086023,2,91,2,0.0392156862745098,4,98,7,0.6846579676925204
FLU VACC QS2020-21(65YR UP)-PF 240 MCG/0.7 ML IM SYRG,0.021505376344086023,2,91,2,0.0392156862745098,4,98,4,0.6846579676925204
ISOSORBIDE DINITRATE 10 MG PO TABS,0.17204301075268819,16,77,24,0.14705882352941177,15,87,23,0.6970652609413474
ISOSORBIDE DINITRATE 20 MG PO TABS,0.15053763440860216,14,79,27,0.17647058823529413,18,84,31,0.7005000160718927
MINERAL OIL PR ENEM,0.043010752688172046,4,89,5,0.029411764705882353,3,99,3,0.7109364703848103
ESCITALOPRAM OXALATE 10 MG PO TABS,0.043010752688172046,4,89,4,0.029411764705882353,3,99,3,0.7109364703848103
PANTOPRAZOLE 20 MG PO TBEC,0.043010752688172046,4,89,4,0.029411764705882353,3,99,3,0.7109364703848103
LEVOTHYROXINE 25 MCG PO TABS,0.043010752688172046,4,89,10,0.029411764705882353,3,99,4,0.7109364703848103
DILTIAZEM HCL 5 MG/ML IV SOLN,0.043010752688172046,4,89,6,0.029411764705882353,3,99,6,0.7109364703848103
CALCITRIOL 0.25 MCG PO CAPS,0.03225806451612903,3,90,4,0.049019607843137254,5,97,5,0.7232370461131161
LOSARTAN 25 MG PO TABS,0.22580645161290322,21,72,46,0.19607843137254902,20,82,44,0.7252917449978526
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.053763440860215055,5,88,5,0.0392156862745098,4,98,4,0.7389252135526936
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.053763440860215055,5,88,10,0.0392156862745098,4,98,5,0.7389252135526936
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.06451612903225806,6,87,8,0.049019607843137254,5,97,6,0.7598329463780338
NITROGLYCERIN IN D5W 50 MG/250 ML (MCG/MIN) INFUSION,0.06451612903225806,6,87,6,0.049019607843137254,5,97,7,0.7598329463780338
WARFARIN 3 MG PO TABS,0.06451612903225806,6,87,10,0.049019607843137254,5,97,9,0.7598329463780338
ATORVASTATIN 10 MG PO TABS,0.06451612903225806,6,87,7,0.049019607843137254,5,97,6,0.7598329463780338
FUROSEMIDE 40 MG PO TABS,0.45161290322580644,42,51,94,0.4215686274509804,43,59,99,0.7725847587891357
PSYLLIUM PO PACK,0.07526881720430108,7,86,7,0.058823529411764705,6,96,6,0.7761929666278147
AZITHROMYCIN 250 MG PO TABS,0.07526881720430108,7,86,11,0.058823529411764705,6,96,9,0.7761929666278147
WARFARIN 2 MG PO TABS,0.07526881720430108,7,86,10,0.058823529411764705,6,96,10,0.7761929666278147
LATANOPROST 0.005 % OPHT DROP,0.06451612903225806,6,87,7,0.0784313725490196,8,94,9,0.7860306384243944
FOLIC ACID 1 MG PO TABS,0.06451612903225806,6,87,8,0.0784313725490196,8,94,10,0.7860306384243944
METOPROLOL TARTRATE 50 MG PO TABS,0.07526881720430108,7,86,10,0.08823529411764706,9,93,14,0.798788019789054
LOSARTAN 50 MG PO TABS,0.07526881720430108,7,86,11,0.08823529411764706,9,93,12,0.798788019789054
CARVEDILOL 12.5 MG PO TABS,0.0967741935483871,9,84,17,0.10784313725490197,11,91,20,0.8183548168214744
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.0967741935483871,9,84,10,0.10784313725490197,11,91,11,0.8183548168214744
BUMETANIDE 1 MG PO TABS,0.10752688172043011,10,83,17,0.12745098039215685,13,89,32,0.8246519288331
AMIODARONE 200 MG PO TABS,0.16129032258064516,15,78,37,0.14705882352941177,15,87,30,0.8438432899318475
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.20430107526881722,19,74,21,0.18627450980392157,19,83,19,0.8566975419429379
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.20430107526881722,19,74,21,0.18627450980392157,19,83,19,0.8566975419429379
ASPIRIN 81 MG PO CHEW,0.22580645161290322,21,72,34,0.21568627450980393,22,80,27,0.8648424926941355
FUROSEMIDE 20 MG PO TABS,0.25806451612903225,24,69,47,0.27450980392156865,28,74,53,0.871631385181142
SILDENAFIL (ANTIHYPERTENSIVE) 20 MG PO TABS,0.010752688172043012,1,92,3,0.0196078431372549,2,100,4,1.0
DEXTROSE 10 % IN WATER (D10W) 10 % IV SOLP,0.010752688172043012,1,92,1,0.00980392156862745,1,101,2,1.0
CYANOCOBALAMIN (VITAMIN B-12) 500 MCG PO TABS,0.021505376344086023,2,91,3,0.0196078431372549,2,100,2,1.0
CARBOXYMETHYLCELLULOSE SODIUM 1 % OPHT DPGE,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
DEXTROSE 20 % IN WATER (D20W) 20 % IV SOLP,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
SILVER SULFADIAZINE 1 % TP CREA,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.021505376344086023,2,91,2,0.0196078431372549,2,100,2,1.0
D10 %-0.9 % SODIUM CHLORIDE IV SOLN,0.010752688172043012,1,92,1,0.00980392156862745,1,101,3,1.0
CARVEDILOL 3.125 MG PO TABS,0.1935483870967742,18,75,33,0.18627450980392157,19,83,41,1.0
COSYNTROPIN 0.25 MG INJ SOLR,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
CLOTRIMAZOLE-BETAMETHASONE 1-0.05 % TP CREA,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
ROPINIROLE 2 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,2,1.0
CLOPIDOGREL 75 MG PO TABS,0.10752688172043011,10,83,14,0.11764705882352941,12,90,20,1.0
CLONIDINE 0.2 MG/24 HR TD PTWK,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.053763440860215055,5,88,7,0.049019607843137254,5,97,9,1.0
PROCHLORPERAZINE MALEATE 5 MG PO TABS,0.021505376344086023,2,91,2,0.0196078431372549,2,100,4,1.0
CHLOROTHIAZIDE 500 MG PO TABS,0.010752688172043012,1,92,6,0.00980392156862745,1,101,6,1.0
SALIVA STIMULANT COMB. NO.3 MM SPRY,0.043010752688172046,4,89,6,0.0392156862745098,4,98,5,1.0
CELLCEPT 250 MG PO CAPS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
CEFPODOXIME 100 MG PO TABS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,3,1.0
PROTONIX 40 MG PO TBEC,0.021505376344086023,2,91,3,0.0196078431372549,2,100,2,1.0
CARVEDILOL 6.25 MG PO TABS,0.13978494623655913,13,80,29,0.14705882352941177,15,87,29,1.0
SERTRALINE 50 MG PO TABS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DROP,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
SACUBITRIL-VALSARTAN 97-103 MG PO TABS,0.010752688172043012,1,92,3,0.0196078431372549,2,100,3,1.0
BENAZEPRIL 40 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
CALCIUM CARBONATE-VITAMIN D3 250-125 MG-UNIT PO TABS,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
AMLODIPINE 2.5 MG PO TABS,0.021505376344086023,2,91,2,0.0196078431372549,2,100,3,1.0
AMLODIPINE 10 MG PO TABS,0.08602150537634409,8,85,13,0.0784313725490196,8,94,11,1.0
VANCOMYCIN-WATER INJECT (PEG) 2 GRAM/400 ML IV PGBK,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
AMIODARONE 400 MG PO TABS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,3,1.0
VITAMIN B-12 PO,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
"VITAMIN D3 25 MCG (1,000 UNIT) PO CAPS",0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
AMBRISENTAN 10 MG PO TABS,0.021505376344086023,2,91,3,0.0196078431372549,2,100,2,1.0
ANASTROZOLE 1 MG PO TABS,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
ALPRAZOLAM 0.5 MG PO TABS,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
ALEVE 220 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
WARFARIN 7.5 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
ALENDRONATE 70 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
ALDACTAZIDE 25-25 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
WIXELA INHUB 250-50 MCG/DOSE INH DSDV,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
XARELTO 20 MG PO TABS,0.021505376344086023,2,91,2,0.0196078431372549,2,100,2,1.0
ACETAZOLAMIDE 125 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
ALLOPURINOL 100 MG PO TABS,0.07526881720430108,7,86,11,0.0784313725490196,8,94,14,1.0
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
VANCOMYCIN PER PHARMACY PROTOCOL (ED USE ONLY),0.03225806451612903,3,90,3,0.0392156862745098,4,98,4,1.0
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.10752688172043011,10,83,16,0.09803921568627451,10,92,12,1.0
CALCIUM ACETATE 667 MG PO CAPS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
SUCRALFATE 1 GRAM PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
SUCRALFATE 100 MG/ML PO SUSP,0.021505376344086023,2,91,2,0.0196078431372549,2,100,2,1.0
SUMATRIPTAN SUCCINATE 6 MG/0.5 ML SC SOLN,0.010752688172043012,1,92,1,0.00980392156862745,1,101,2,1.0
BREO ELLIPTA 100-25 MCG/DOSE INH DSDV,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
PREGABALIN 100 MG PO CAPS,0.021505376344086023,2,91,2,0.029411764705882353,3,99,4,1.0
ARIPIPRAZOLE 5 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.0967741935483871,9,84,22,0.08823529411764706,9,93,14,1.0
AZATHIOPRINE 50 MG PO TABS,0.010752688172043012,1,92,4,0.00980392156862745,1,101,1,1.0
ATORVASTATIN 80 MG PO TABS,0.03225806451612903,3,90,3,0.029411764705882353,3,99,3,1.0
ATORVASTATIN 20 MG PO TABS,0.0967741935483871,9,84,12,0.08823529411764706,9,93,12,1.0
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.053763440860215055,5,88,7,0.049019607843137254,5,97,6,1.0
TREPROSTINIL 1.74 MG/2.9 ML (0.6 MG/ML) INH NEBU,0.010752688172043012,1,92,1,0.00980392156862745,1,101,2,1.0
ASCORBIC ACID (VITAMIN C) 250 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
TRIAMCINOLONE ACETONIDE 0.1 % TP OINT,0.010752688172043012,1,92,4,0.00980392156862745,1,101,1,1.0
TIMOLOL MALEATE 0.5 % OPHT DROP,0.021505376344086023,2,91,3,0.029411764705882353,3,99,3,1.0
PREDNISONE 5 MG PO TABS,0.03225806451612903,3,90,3,0.029411764705882353,3,99,3,1.0
DULOXETINE 30 MG PO CPDR,0.010752688172043012,1,92,2,0.00980392156862745,1,101,1,1.0
DIGOXIN 125 MCG PO TABS,0.021505376344086023,2,91,4,0.029411764705882353,3,99,8,1.0
METOCLOPRAMIDE HCL 5 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (BEDTIME),0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.07526881720430108,7,86,42,0.0784313725490196,8,94,20,1.0
METOPROLOL SUCCINATE 100 MG PO TB24,0.06451612903225806,6,87,10,0.06862745098039216,7,95,12,1.0
METOPROLOL TARTRATE 100 MG PO TABS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,5,1.0
HYDROCORTISONE 2.5 % TP CRPE,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
HYDROCORTISONE 1 % TP CREA,0.021505376344086023,2,91,2,0.0196078431372549,2,100,2,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.021505376344086023,2,91,5,0.029411764705882353,3,99,5,1.0
"HEPARIN, PORCINE (PF) 100 UNIT/ML IV SYRG",0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
"HEPARIN IV REBOLUS (MECH HEART VALVE PROTOCOL, HAL < 0.2)",0.010752688172043012,1,92,1,0.00980392156862745,1,101,3,1.0
"HEPARIN IV REBOLUS (MECH HEART VALVE PROTOCOL, HAL 0.2-0.29)",0.010752688172043012,1,92,1,0.00980392156862745,1,101,3,1.0
MISCELLANEOUS MEDICATION HELP ORDER,0.021505376344086023,2,91,2,0.0196078431372549,2,100,2,1.0
MONTELUKAST 10 MG PO TABS,0.03225806451612903,3,90,3,0.029411764705882353,3,99,4,1.0
"HEPARIN IV INFUSION (MHV PROTOCOL, INR IS NOT THERAPEUTIC)",0.010752688172043012,1,92,1,0.00980392156862745,1,101,2,1.0
MULTIVITAMIN PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
"HEPARIN IV BOLUS (MHV PROTOCOL, INR IS NOT THERAPEUTIC)",0.010752688172043012,1,92,1,0.00980392156862745,1,101,2,1.0
NALTREXONE 50 MG PO TABS,0.010752688172043012,1,92,3,0.0196078431372549,2,100,2,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (MEALS),0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
GLIPIZIDE 5 MG PO TABS,0.03225806451612903,3,90,3,0.029411764705882353,3,99,3,1.0
METHIMAZOLE 10 MG PO TABS,0.010752688172043012,1,92,3,0.00980392156862745,1,101,3,1.0
METFORMIN 500 MG PO TABS,0.03225806451612903,3,90,4,0.029411764705882353,3,99,4,1.0
LEVOFLOXACIN 500 MG PO TABS,0.021505376344086023,2,91,10,0.029411764705882353,3,99,4,1.0
LISINOPRIL 10 MG PO TABS,0.043010752688172046,4,89,7,0.0392156862745098,4,98,4,1.0
LISINOPRIL 20 MG PO TABS,0.021505376344086023,2,91,2,0.029411764705882353,3,99,5,1.0
LASIX 80 MG PO TABS,0.010752688172043012,1,92,1,0.0196078431372549,2,100,2,1.0
LASIX 40 MG PO TABS,0.021505376344086023,2,91,2,0.0196078431372549,2,100,2,1.0
LOPERAMIDE 2 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
KETOROLAC 15 MG/ML INJ SOLN,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
ISOSORBIDE MONONITRATE 30 MG PO TB24,0.07526881720430108,7,86,8,0.0784313725490196,8,94,10,1.0
ISOSORBIDE DINITRATE 5 MG PO TABS,0.03225806451612903,3,90,10,0.0392156862745098,4,98,7,1.0
ISOSORBIDE DINITRATE 30 MG PO TABS,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
MAGNESIUM CHLORIDE 71.5 MG PO TBEC,0.010752688172043012,1,92,2,0.0196078431372549,2,100,3,1.0
MAGNESIUM GLUCONATE 27 MG MAGNESIUM (500 MG) PO TABS,0.010752688172043012,1,92,2,0.0196078431372549,2,100,5,1.0
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.06451612903225806,6,87,15,0.058823529411764705,6,96,7,1.0
MAGNESIUM OXIDE-MG AA CHELATE 133 MG PO TABS,0.03225806451612903,3,90,4,0.029411764705882353,3,99,4,1.0
IRON SUCROSE IVPB (<=300 MG),0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
IPRATROPIUM BROMIDE 17 MCG/ACTUATION INH HFAA,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
IPRATROPIUM BROMIDE 0.03 % NASAL SPRY,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
METFORMIN 500 MG PO TB24,0.010752688172043012,1,92,1,0.00980392156862745,1,101,1,1.0
NICOTINE 21 MG/24 HR TD PT24,0.010752688172043012,1,92,2,0.00980392156862745,1,101,2,1.0
