med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
TAMSULOSIN 0.4 MG PO CAPS,0.05263157894736842,2,36,2,0.06451612903225806,4,58,6,1.0
TACROLIMUS 1 MG PO CAPS,0.18421052631578946,7,31,20,0.1774193548387097,11,51,34,1.0
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.02631578947368421,1,37,1,0.016129032258064516,1,61,2,1.0
ACYCLOVIR 800 MG PO TABS,0.02631578947368421,1,37,1,0.03225806451612903,2,60,3,1.0
GABAPENTIN 250 MG/5 ML PO SOLN,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
FILGRASTIM 480 MCG/0.8 ML INJ SYRG,0.23684210526315788,9,29,15,0.22580645161290322,14,48,18,1.0
SPIRONOLACTONE 25 MG PO TABS,0.02631578947368421,1,37,3,0.03225806451612903,2,60,2,1.0
ALLOPURINOL 300 MG PO TABS,0.02631578947368421,1,37,1,0.04838709677419355,3,59,3,1.0
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.05263157894736842,2,36,5,0.04838709677419355,3,59,3,1.0
SODIUM HYPOCHLORITE 0.0125 % TP SOLN,0.02631578947368421,1,37,1,0.016129032258064516,1,61,2,1.0
VANCOMYCIN 125 MG PO CAPS,0.02631578947368421,1,37,4,0.016129032258064516,1,61,3,1.0
SODIUM CHLORIDE 10 % INH NEBU,0.02631578947368421,1,37,1,0.03225806451612903,2,60,4,1.0
VANCOMYCIN 1250 MG IN NS 250 ML IVPB,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
FLUCONAZOLE IN NACL (ISO-OSM) 400 MG/200 ML IV PGBK,0.07894736842105263,3,35,3,0.06451612903225806,4,58,4,1.0
SODIUM CHLORIDE 0.65 % NASAL SPRA,0.05263157894736842,2,36,4,0.04838709677419355,3,59,3,1.0
SIROLIMUS 1 MG PO TABS,0.02631578947368421,1,37,3,0.016129032258064516,1,61,1,1.0
SIROLIMUS 0.5 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,2,1.0
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.02631578947368421,1,37,3,0.016129032258064516,1,61,1,1.0
FINASTERIDE 5 MG PO TABS,0.02631578947368421,1,37,1,0.03225806451612903,2,60,2,1.0
LACTATED RINGERS IV SOLP,0.02631578947368421,1,37,1,0.04838709677419355,3,59,6,1.0
ASPIRIN 81 MG PO CHEW,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.02631578947368421,1,37,1,0.03225806451612903,2,60,3,1.0
METOPROLOL SUCCINATE 25 MG PO TB24,0.02631578947368421,1,37,1,0.03225806451612903,2,60,4,1.0
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.07894736842105263,3,35,3,0.08064516129032258,5,57,6,1.0
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.07894736842105263,3,35,4,0.08064516129032258,5,57,7,1.0
"MENING A CONJ VACC,1 OF 2 (PF) 10 MCG /0.5 ML (FINAL) IM SOLR",0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
"MENIN C,Y,W-135 VAC,2 OF 2(PF) 5 MCG X 3/ 0.5 ML (FINAL) IM SOLR",0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
MELATONIN 3 MG PO TABS,0.10526315789473684,4,34,6,0.0967741935483871,6,56,6,1.0
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.05263157894736842,2,36,3,0.04838709677419355,3,59,4,1.0
CARVEDILOL 6.25 MG PO TABS,0.02631578947368421,1,37,1,0.03225806451612903,2,60,2,1.0
MAGNESIUM CHLORIDE 71.5 MG PO TBEC,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
CEFEPIME 1 GRAM/10 ML IV PUSH,0.02631578947368421,1,37,1,0.04838709677419355,3,59,3,1.0
LR IV BOLUS - 30 ML/KG,0.02631578947368421,1,37,1,0.03225806451612903,2,60,2,1.0
CEFEPIME 1 GRAM/50 ML MINIBAG PLUS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,2,1.0
LOSARTAN 25 MG PO TABS,0.02631578947368421,1,37,4,0.016129032258064516,1,61,1,1.0
LOSARTAN 100 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.05263157894736842,2,36,2,0.04838709677419355,3,59,4,1.0
CEFEPIME 1 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.05263157894736842,2,36,3,0.04838709677419355,3,59,6,1.0
LORATADINE 10 MG PO TABS,0.15789473684210525,6,32,8,0.16129032258064516,10,52,11,1.0
LISINOPRIL 10 MG PO TABS,0.02631578947368421,1,37,1,0.03225806451612903,2,60,4,1.0
CEFEPIME 2 GRAM/20 ML IV PUSH,0.21052631578947367,8,30,10,0.20967741935483872,13,49,14,1.0
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN (RT ENDOSCOPY USE ONLY),0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
LIDOCAINE 20 MG/ML (2 %) INJ SOLN(ORDERSET USE ONLY),0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
ZOLPIDEM 5 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,2,1.0
LEVOTHYROXINE 100 MCG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
ISONIAZID 300 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
LABETALOL 5 MG/ML IV SOLN,0.02631578947368421,1,37,6,0.016129032258064516,1,61,1,1.0
BISACODYL 5 MG PO TBEC,0.02631578947368421,1,37,2,0.03225806451612903,2,60,2,1.0
METRONIDAZOLE 500 MG PO TABS,0.05263157894736842,2,36,2,0.04838709677419355,3,59,5,1.0
MIDODRINE 5 MG PO TABS,0.02631578947368421,1,37,1,0.03225806451612903,2,60,3,1.0
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.02631578947368421,1,37,4,0.03225806451612903,2,60,2,1.0
ASCORBIC ACID (VITAMIN C) 250 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.02631578947368421,1,37,2,0.03225806451612903,2,60,3,1.0
ASPIRIN 325 MG PO TABS,0.02631578947368421,1,37,1,0.03225806451612903,2,60,2,1.0
"GLYCERIN-DIMETHICONE-PETRO, WH TP CREA",0.42105263157894735,16,22,47,0.4032258064516129,25,37,61,1.0
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
GUAIFENESIN 100 MG/5 ML PO LIQD,0.07894736842105263,3,35,3,0.08064516129032258,5,57,5,1.0
HAEMOPH B POLY CONJ-TET TOX-PF 10 MCG/0.5 ML IM SOLR,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.07894736842105263,3,35,4,0.06451612903225806,4,58,4,1.0
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.02631578947368421,1,37,1,0.03225806451612903,2,60,3,1.0
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.02631578947368421,1,37,1,0.04838709677419355,3,59,3,1.0
HYDRALAZINE 25 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,2,1.0
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.02631578947368421,1,37,2,0.016129032258064516,1,61,1,1.0
GENTAMICIN-SODIUM CITRATE 320 MCG/ML-4 % INTRA-CATHET SOLN,0.02631578947368421,1,37,8,0.016129032258064516,1,61,2,1.0
ASPIRIN 81 MG PO TBEC,0.02631578947368421,1,37,2,0.04838709677419355,3,59,4,1.0
OLANZAPINE 5 MG PO TABS,0.02631578947368421,1,37,1,0.03225806451612903,2,60,3,1.0
HYDROXYCHLOROQUINE 200 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
NS IV BOLUS - 500 ML,0.10526315789473684,4,34,4,0.11290322580645161,7,55,9,1.0
NS IV BOLUS - 30 ML/KG,0.02631578947368421,1,37,1,0.03225806451612903,2,60,2,1.0
IBUPROFEN 400 MG PO TABS,0.02631578947368421,1,37,1,0.04838709677419355,3,59,3,1.0
NORMOSOL-R IV BOLUS - 500 ML,0.05263157894736842,2,36,2,0.04838709677419355,3,59,5,1.0
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.02631578947368421,1,37,3,0.016129032258064516,1,61,2,1.0
BENZOCAINE 20 % MM SPRY,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.02631578947368421,1,37,4,0.03225806451612903,2,60,2,1.0
MYCOPHENOLATE IVPB,0.02631578947368421,1,37,1,0.03225806451612903,2,60,2,1.0
MUPIROCIN 2 % TP OINT,0.02631578947368421,1,37,2,0.016129032258064516,1,61,2,1.0
MORPHINE 4 MG/ML IV SYRG,0.02631578947368421,1,37,1,0.016129032258064516,1,61,2,1.0
ATORVASTATIN 10 MG PO TABS,0.05263157894736842,2,36,2,0.06451612903225806,4,58,4,1.0
BUDESONIDE 3 MG PO CECX,0.05263157894736842,2,36,5,0.04838709677419355,3,59,6,1.0
