med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.20422535211267606,29,113,30,0.20218579234972678,37,146,37,1.0
EZETIMIBE 10 MG PO TABS,0.014084507042253521,2,140,2,0.01639344262295082,3,180,3,1.0
CHOLECALCIFEROL (VITAMIN D3) 400 UNIT PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
VITAMIN C PO,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
PREDNISONE 20 MG PO TABS,0.007042253521126761,1,141,3,0.01092896174863388,2,181,2,1.0
PREDNISONE 1 MG PO TABS,0.007042253521126761,1,141,1,0.01092896174863388,2,181,3,1.0
CYANOCOBALAMIN (VITAMIN B-12) 500 MCG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
WARFARIN 2.5 MG PO TABS,0.02112676056338028,3,139,5,0.0273224043715847,5,178,7,1.0
WARFARIN 4 MG PO TABS,0.014084507042253521,2,140,3,0.01639344262295082,3,180,5,1.0
WARFARIN 7.5 MG PO TABS,0.007042253521126761,1,141,1,0.01092896174863388,2,181,3,1.0
ZOLPIDEM 10 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
PREGABALIN 50 MG PO CAPS,0.014084507042253521,2,140,2,0.01639344262295082,3,180,3,1.0
DEXTROSE 20 % IN WATER (D20W) IV BOLUS,0.007042253521126761,1,141,3,0.00546448087431694,1,182,1,1.0
RIZATRIPTAN 10 MG PO TBDL,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
TRAZODONE 100 MG PO TABS,0.014084507042253521,2,140,3,0.01639344262295082,3,180,3,1.0
STANFORD BOWEL SOLUTION,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ACYCLOVIR 200 MG PO CAPS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
SODIUM POLYSTYRENE SULFONATE PO POWD,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
TEMAZEPAM 15 MG PO CAPS,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
FLECAINIDE 50 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ELECTROLYTE-R (PH 7.4) IV SOLP,1.0,142,0,389,0.994535519125683,182,1,486,1.0
SIROLIMUS 0.5 MG PO TABS,0.007042253521126761,1,141,2,0.00546448087431694,1,182,2,1.0
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
SILDENAFIL (PULM.HYPERTENSION) 20 MG PO TABS,0.007042253521126761,1,141,2,0.00546448087431694,1,182,2,1.0
SENNOSIDES 8.6 MG PO TABS,1.0,142,0,263,0.994535519125683,182,1,315,1.0
RIVAROXABAN 20 MG PO TABS,0.014084507042253521,2,140,2,0.01639344262295082,3,180,3,1.0
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.04929577464788732,7,135,10,0.04918032786885246,9,174,9,1.0
ACETAMINOPHEN 500 MG PO TABS,0.9929577464788732,141,1,402,0.994535519125683,182,1,529,1.0
EMPAGLIFLOZIN 25 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ROSUVASTATIN 10 MG PO TABS,0.04929577464788732,7,135,8,0.04918032786885246,9,174,9,1.0
ALBUTEROL SULFATE 2.5 MG/0.5 ML INH NEBU,0.014084507042253521,2,140,3,0.01092896174863388,2,181,2,1.0
EMTRICITABINE-TENOFOVIR ALAFEN 200-25 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.02112676056338028,3,139,7,0.02185792349726776,4,179,5,1.0
CLINDAMYCIN IN 5 % DEXTROSE 600 MG/50 ML IV PGBK,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
TRANEXAMIC ACID TOPICAL SOLUTION (UNDILUTED),0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJ SOLN,0.11971830985915492,17,125,17,0.12568306010928962,23,160,23,1.0
EPINEPHRINE 1:1000 + NS MIXTURE (SHC OR),0.02112676056338028,3,139,3,0.0273224043715847,5,178,5,1.0
DILTIAZEM HCL 180 MG PO CP24,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
DULOXETINE 30 MG PO CPDR,0.02112676056338028,3,139,4,0.01639344262295082,3,180,3,1.0
OXYCODONE 5 MG PO TABS,1.0,142,0,1047,1.0,183,0,1278,1.0
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
BUSPIRONE 10 MG PO TABS,0.014084507042253521,2,140,3,0.01092896174863388,2,181,3,1.0
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
LIOTHYRONINE 5 MCG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
LISINOPRIL 10 MG PO TABS,0.02112676056338028,3,139,3,0.02185792349726776,4,179,4,1.0
BUDESONIDE 0.5 MG/2 ML INH NBSP,0.02112676056338028,3,139,4,0.01639344262295082,3,180,4,1.0
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.014084507042253521,2,140,4,0.01092896174863388,2,181,3,1.0
LISINOPRIL 5 MG PO TABS,0.014084507042253521,2,140,2,0.01639344262295082,3,180,3,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
BRIMONIDINE 0.2 % OPHT DROP,0.007042253521126761,1,141,1,0.01092896174863388,2,181,3,1.0
LOSARTAN 100 MG PO TABS,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG PO TABS,0.007042253521126761,1,141,2,0.00546448087431694,1,182,2,1.0
HYDROXYCHLOROQUINE 200 MG PO TABS,0.02112676056338028,3,139,3,0.02185792349726776,4,179,6,1.0
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.9859154929577465,140,2,157,0.9890710382513661,181,2,196,1.0
LOPERAMIDE 2 MG PO CAPS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
CLONAZEPAM 0.5 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
CEFAZOLIN 1 GRAM INJ SOLR,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
LABETALOL 200 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,2,1.0
KEFLEX 500 MG PO CAPS,0.014084507042253521,2,140,4,0.01092896174863388,2,181,2,1.0
LACTATED RINGERS IV SOLP,0.07746478873239436,11,131,15,0.08196721311475409,15,168,15,1.0
ZOLPIDEM 6.25 MG PO TBMP,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ISOSORBIDE MONONITRATE 30 MG PO TB24,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
IRRISEPT IRRIG SOLN,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
LATANOPROST 0.005 % OPHT DROP,0.028169014084507043,4,138,4,0.03278688524590164,6,177,8,1.0
IRBESARTAN 150 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.056338028169014086,8,134,11,0.0546448087431694,10,173,23,1.0
LEVOTHYROXINE 125 MCG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
LEVOTHYROXINE 137 MCG PO TABS,0.007042253521126761,1,141,2,0.01092896174863388,2,181,2,1.0
IPRATROPIUM BROMIDE 0.03 % NASAL SPRY,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
LASIX 20 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
HYDROMORPHONE 2 MG PO TABS,0.02112676056338028,3,139,8,0.01639344262295082,3,180,10,1.0
B-COMPLEX WITH VITAMIN C PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
METFORMIN 500 MG PO TABS,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
ASPIRIN 325 MG PO TBEC,0.21830985915492956,31,111,66,0.2185792349726776,40,143,78,1.0
GLUCOSE 4 GRAM PO CHEW,0.14788732394366197,21,121,26,0.14754098360655737,27,156,31,1.0
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,142,0,292,1.0,183,0,370,1.0
OXYBUTYNIN CHLORIDE 15 MG PO TR24,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
APREPITANT 40 MG PO CAPS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
NS + BETADINE 5% MIXTURE (OR USE),0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
CHLORTHALIDONE 25 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
PANTOPRAZOLE 40 MG IV SOLR,0.007042253521126761,1,141,2,0.00546448087431694,1,182,1,1.0
FOLIC ACID 1 MG PO TABS,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
PHENYTOIN SODIUM EXTENDED 100 MG PO CAPS,0.007042253521126761,1,141,2,0.00546448087431694,1,182,1,1.0
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.9929577464788732,141,1,177,0.994535519125683,182,1,213,1.0
"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT (25 MCG) PO TABS",0.02112676056338028,3,139,3,0.01639344262295082,3,180,3,1.0
FLUDEOXYGLUCOSE F-18 20 MCI TO 300 MCI/ML IV SOLN,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
KETOROLAC 10 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
GLYCERIN (LAXATIVE) 5.4 GRAM/5.4 ML PR SOLN,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
HALOPERIDOL 2 MG PO TABS,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
NITROFURANTOIN MONOHYD/M-CRYST 100 MG PO CAPS,0.007042253521126761,1,141,2,0.01092896174863388,2,181,6,1.0
HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
METOPROLOL SUCCINATE 25 MG PO TB24,0.035211267605633804,5,137,5,0.03825136612021858,7,176,9,1.0
AZELASTINE 137 MCG (0.1 %) NASAL SPRA,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.04225352112676056,6,136,8,0.04371584699453552,8,175,8,1.0
METOPROLOL TARTRATE 50 MG PO TABS,0.035211267605633804,5,137,7,0.03278688524590164,6,177,10,1.0
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.02112676056338028,3,139,3,0.0273224043715847,5,178,11,1.0
MIRABEGRON 50 MG PO TB24,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
MODAFINIL 100 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.028169014084507043,4,138,7,0.0273224043715847,5,178,10,1.0
HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS,0.014084507042253521,2,140,4,0.01092896174863388,2,181,5,1.0
MYCOPHENOLATE MOFETIL 500 MG PO TABS,0.007042253521126761,1,141,1,0.00546448087431694,1,182,1,1.0
ATENOLOL 50 MG PO TABS,0.007042253521126761,1,141,1,0.01092896174863388,2,181,2,1.0
NALOXONE 0.4 MG/ML INJ SOLN,1.0,142,0,340,1.0,183,0,437,1.0
ATENOLOL 25 MG PO TABS,0.014084507042253521,2,140,4,0.01092896174863388,2,181,3,1.0
NIFEDIPINE 10 MG PO CAPS,0.007042253521126761,1,141,2,0.00546448087431694,1,182,2,1.0
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.014084507042253521,2,140,2,0.01092896174863388,2,181,2,1.0
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.04225352112676056,6,136,7,0.03825136612021858,7,176,7,1.0
