med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.037037037037037035,2,52,3,0.031746031746031744,2,61,2,1.0
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.018518518518518517,1,53,2,0.015873015873015872,1,62,1,1.0
"BUPIVACAINE IN NACL(PF) 0.125 % (1,250 MCG/ML) EP SOLN",0.05555555555555555,3,51,3,0.06349206349206349,4,59,5,1.0
DONEPEZIL 10 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJ SOLN,0.037037037037037035,2,52,2,0.031746031746031744,2,61,2,1.0
BISACODYL 10 MG PR SUPP,0.9814814814814815,53,1,103,0.9841269841269841,62,1,87,1.0
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.16666666666666666,9,45,11,0.15873015873015872,10,53,14,1.0
ACETAMINOPHEN 650 MG PR SUPP,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
ALLOPURINOL 100 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.018518518518518517,1,53,3,0.015873015873015872,1,62,1,1.0
AMITRIPTYLINE 10 MG PO TABS,0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
AMLODIPINE 10 MG PO TABS,0.05555555555555555,3,51,5,0.047619047619047616,3,60,4,1.0
ASCORBIC ACID (VITAMIN C) 250 MG PO TABS,0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.05555555555555555,3,51,5,0.06349206349206349,4,59,6,1.0
ASPIRIN 325 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,2,1.0
ATORVASTATIN 20 MG PO TABS,0.09259259259259259,5,49,6,0.09523809523809523,6,57,8,1.0
ATORVASTATIN 40 MG PO TABS,0.12962962962962962,7,47,7,0.12698412698412698,8,55,8,1.0
"BACITRACIN 50,000 UNIT IM SOLR",0.037037037037037035,2,52,2,0.031746031746031744,2,61,2,1.0
BACLOFEN 10 MG PO TABS,0.07407407407407407,4,50,5,0.07936507936507936,5,58,8,1.0
BACLOFEN 5 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
BARIUM SULFATE 40 % (W/V) 29% (W/W) PO SUSP,0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
BENAZEPRIL 10 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,2,1.0
"BUPIVACAINE (PF) 0.25%+ LIDOCAINE 1% W/EPINEPHRINE 1:100,000 MIXTURE (SHC OR)",0.018518518518518517,1,53,1,0.031746031746031744,2,61,3,1.0
DULOXETINE 60 MG PO CPDR,0.09259259259259259,5,49,5,0.07936507936507936,5,58,7,1.0
EPINEPHRINE 1 MG/ML (1 ML) INJ SOLN,0.018518518518518517,1,53,2,0.015873015873015872,1,62,1,1.0
ERYTHROMYCIN 5 MG/GRAM (0.5 %) OPHT OINT,0.037037037037037035,2,52,2,0.031746031746031744,2,61,3,1.0
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.05555555555555555,3,51,10,0.047619047619047616,3,60,4,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
INV - KETAMINE OR PLACEBO IV SYRINGE INFUSION (IRB 49114),0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.07407407407407407,4,50,5,0.06349206349206349,4,59,4,1.0
ISOSORBIDE MONONITRATE 30 MG PO TB24,0.018518518518518517,1,53,2,0.015873015873015872,1,62,1,1.0
KETAMINE 500 MG IN D5W 100 ML IV INFUSION,0.037037037037037035,2,52,2,0.047619047619047616,3,60,3,1.0
LATANOPROST 0.005 % OPHT DROP,0.018518518518518517,1,53,1,0.015873015873015872,1,62,3,1.0
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.8888888888888888,48,6,101,0.9047619047619048,57,6,105,1.0
LIDOCAINE HCL 2 % JELLY (URO-JET),0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
LOPERAMIDE 2 MG PO CAPS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,3,1.0
LOVENOX 40 MG/0.4 ML SC SYRG,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
MEDROL (PAK) 4 MG PO DSPK,0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
METFORMIN 500 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,2,1.0
METHADONE 10 MG PO TABS,0.018518518518518517,1,53,2,0.015873015873015872,1,62,4,1.0
ZOLPIDEM 5 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.037037037037037035,2,52,2,0.031746031746031744,2,61,2,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.1111111111111111,6,48,7,0.09523809523809523,6,57,6,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.1111111111111111,6,48,7,0.09523809523809523,6,57,6,1.0
FENTANYL 50 MCG/ML EPIDURAL PCEA,0.05555555555555555,3,51,4,0.047619047619047616,3,60,3,1.0
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.037037037037037035,2,52,3,0.047619047619047616,3,60,3,1.0
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.9259259259259259,50,4,205,0.9365079365079365,59,4,184,1.0
FEXOFENADINE 180 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
FINASTERIDE 5 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
GABAPENTIN 300 MG PO CAPS,0.35185185185185186,19,35,46,0.3492063492063492,22,41,49,1.0
GABAPENTIN 600 MG PO TABS,0.07407407407407407,4,50,7,0.06349206349206349,4,59,5,1.0
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,0.037037037037037035,2,52,2,0.031746031746031744,2,61,3,1.0
METOPROLOL SUCCINATE 100 MG PO TB24,0.018518518518518517,1,53,1,0.031746031746031744,2,61,2,1.0
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.18518518518518517,10,44,15,0.1746031746031746,11,52,13,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.24074074074074073,13,41,19,0.23809523809523808,15,48,18,1.0
HYDROCHLOROTHIAZIDE 12.5 MG PO TABS,0.018518518518518517,1,53,1,0.015873015873015872,1,62,1,1.0
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.09259259259259259,5,49,11,0.09523809523809523,6,57,10,1.0
HYDROMORPHONE 0.05 MG/ML EPIDURAL INFUSION,0.05555555555555555,3,51,3,0.06349206349206349,4,59,4,1.0
HYDROMORPHONE 1 MG/ML INJ SYRG,1.0,54,0,316,0.9841269841269841,62,1,242,1.0
HYDROMORPHONE 2 MG PO TABS,0.018518518518518517,1,53,4,0.031746031746031744,2,61,5,1.0
HYDROMORPHONE 4 MG PO TABS,0.018518518518518517,1,53,1,0.031746031746031744,2,61,4,1.0
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.037037037037037035,2,52,19,0.047619047619047616,3,60,6,1.0
HYDRALAZINE 10 MG PO TABS,0.018518518518518517,1,53,2,0.015873015873015872,1,62,3,1.0
ZZZ IMS TEMPLATE,0.25925925925925924,14,40,22,0.2698412698412698,17,46,23,1.0
