med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
APIXABAN 5 MG PO TABS,0.021739130434782608,1,45,1,0.03571428571428571,2,54,5,1.0
ATIVAN 0.5 MG PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
BACTRIM 400-80 MG PO TABS,0.043478260869565216,2,44,2,0.05357142857142857,3,53,3,1.0
BARIUM SULFATE 40 % (W/V) PO POWD,0.021739130434782608,1,45,1,0.017857142857142856,1,55,2,1.0
TRIPLE MIX,1.0,46,0,277,1.0,56,0,267,1.0
TRIAMCINOLONE ACETONIDE 0.1 % TP OINT,0.021739130434782608,1,45,2,0.017857142857142856,1,55,1,1.0
BARIUM SULFATE 40 % (W/V) PO SUSP,0.021739130434782608,1,45,1,0.03571428571428571,2,54,3,1.0
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.021739130434782608,1,45,1,0.03571428571428571,2,54,3,1.0
TRAMADOL 50 MG PO TABS,0.021739130434782608,1,45,1,0.03571428571428571,2,54,5,1.0
TPN BMT,0.021739130434782608,1,45,2,0.017857142857142856,1,55,8,1.0
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.043478260869565216,2,44,2,0.03571428571428571,2,54,2,1.0
BUTALBITAL-ACETAMINOPHEN-CAFF 50-325-40 MG PO TABS,0.06521739130434782,3,43,4,0.05357142857142857,3,53,8,1.0
CAFFEINE 200 MG PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.021739130434782608,1,45,2,0.017857142857142856,1,55,1,1.0
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.06521739130434782,3,43,4,0.05357142857142857,3,53,4,1.0
"CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) PO TABS",0.021739130434782608,1,45,1,0.017857142857142856,1,55,4,1.0
SUCRALFATE 100 MG/ML PO SUSP,1.0,46,0,277,1.0,56,0,257,1.0
CARMUSTINE IV CHEMO INFUSION (BMT 350 MG/M2 MAX DOSE),0.34782608695652173,16,30,17,0.3392857142857143,19,37,20,1.0
CARVEDILOL 3.125 MG PO TABS,0.043478260869565216,2,44,6,0.03571428571428571,2,54,2,1.0
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.41304347826086957,19,27,23,0.4107142857142857,23,33,26,1.0
FAMOTIDINE 20 MG PO TABS,0.9347826086956522,43,3,216,0.9464285714285714,53,3,230,1.0
CEFPODOXIME 200 MG PO TABS,0.021739130434782608,1,45,5,0.017857142857142856,1,55,2,1.0
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,1.0,46,0,277,1.0,56,0,256,1.0
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.41304347826086957,19,27,23,0.4107142857142857,23,33,26,1.0
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.32608695652173914,15,31,18,0.3392857142857143,19,37,19,1.0
FINASTERIDE 5 MG PO TABS,0.043478260869565216,2,44,3,0.03571428571428571,2,54,2,1.0
ISAVUCONAZONIUM SULFATE 186 MG PO CAPS,0.021739130434782608,1,45,6,0.017857142857142856,1,55,2,1.0
LATANOPROST 0.005 % OPHT DROP,0.021739130434782608,1,45,3,0.017857142857142856,1,55,1,1.0
ZINC OXIDE-COD LIVER OIL 40 % TP PSTE,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
LIDOCAINE HCL 2 % VISCOUS ORAL SOLN,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
NORETHINDRONE ACETATE 5 MG PO TABS,0.021739130434782608,1,45,2,0.017857142857142856,1,55,3,1.0
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
NARCAN 4 MG/ACTUATION NASAL SPRY,0.10869565217391304,5,41,5,0.10714285714285714,6,50,6,1.0
LIDOCAINE HCL 20 MG/ML (2 %) INJ SOLN,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
MORPHINE 10 MG/5 ML PO SOLN,0.021739130434782608,1,45,2,0.017857142857142856,1,55,75,1.0
LOPERAMIDE 2 MG PO CAPS,1.0,46,0,574,1.0,56,0,521,1.0
MIRTAZAPINE 15 MG PO TABS,0.021739130434782608,1,45,2,0.017857142857142856,1,55,2,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (MEALS),0.021739130434782608,1,45,2,0.017857142857142856,1,55,1,1.0
MIDODRINE 2.5 MG PO TABS,0.021739130434782608,1,45,1,0.03571428571428571,2,54,3,1.0
LORAZEPAM 0.5 MG PO TABS,1.0,46,0,1074,1.0,56,0,956,1.0
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.043478260869565216,2,44,11,0.03571428571428571,2,54,4,1.0
LORAZEPAM 1 MG PO TABS,1.0,46,0,535,1.0,56,0,477,1.0
METOPROLOL SUCCINATE 50 MG PO TB24,0.021739130434782608,1,45,2,0.03571428571428571,2,54,4,1.0
METOPROLOL SUCCINATE 25 MG PO TB24,0.043478260869565216,2,44,2,0.03571428571428571,2,54,4,1.0
LORAZEPAM 2 MG/ML INJ SOLN,1.0,46,0,1629,1.0,56,0,1426,1.0
LOSARTAN 50 MG PO TABS,0.06521739130434782,3,43,3,0.05357142857142857,3,53,5,1.0
METFORMIN 500 MG PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,2,1.0
MESNA IVPB,0.021739130434782608,1,45,2,0.017857142857142856,1,55,2,1.0
MAGNESIUM CITRATE PO SOLN,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
MAGNESIUM GLUCONATE 27 MG MAGNESIUM (500 MG) PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
MIDODRINE 10 MG PO TABS,0.021739130434782608,1,45,1,0.03571428571428571,2,54,2,1.0
"NYSTATIN 100,000 UNIT/GRAM TP CREA",0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
"NYSTATIN 100,000 UNIT/GRAM TP OINT",0.021739130434782608,1,45,1,0.017857142857142856,1,55,2,1.0
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.043478260869565216,2,44,3,0.03571428571428571,2,54,2,1.0
FLUCONAZOLE 200 MG PO TABS,0.13043478260869565,6,40,8,0.125,7,49,8,1.0
FLUCONAZOLE IN NACL (ISO-OSM) 400 MG/200 ML IV PGBK,0.10869565217391304,5,41,6,0.10714285714285714,6,50,6,1.0
FLUDROCORTISONE 0.1 MG PO TABS,0.021739130434782608,1,45,2,0.017857142857142856,1,55,1,1.0
PIPERACILLIN-TAZOBACTAM-DEXTRS 4.5 GRAM/100 ML IV PGBK,0.043478260869565216,2,44,3,0.03571428571428571,2,54,3,1.0
FLUOXETINE 20 MG PO CAPS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
PIPERACILLIN-TAZOBACTAM 3.375 GRAM/100 ML EXTENDED INFUSION MINIBAG PLUS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.043478260869565216,2,44,4,0.03571428571428571,2,54,4,1.0
PEPCID 20 MG PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
FOSAPREPITANT 150 MG IN NS IVPB (COMPOUNDED),0.6521739130434783,30,16,48,0.6428571428571429,36,20,59,1.0
PANTOPRAZOLE 40 MG PO TBEC,0.2826086956521739,13,33,26,0.2857142857142857,16,40,31,1.0
PANTOPRAZOLE 40 MG IV SOLR,0.17391304347826086,8,38,9,0.17857142857142858,10,46,11,1.0
FUROSEMIDE IVPB,0.2391304347826087,11,35,14,0.23214285714285715,13,43,14,1.0
GABAPENTIN 100 MG PO CAPS,0.06521739130434782,3,43,7,0.05357142857142857,3,53,5,1.0
OXYBUTYNIN CHLORIDE 10 MG PO TR24,0.021739130434782608,1,45,1,0.017857142857142856,1,55,2,1.0
GLUCOSE 4 GRAM PO CHEW,0.1956521739130435,9,37,13,0.19642857142857142,11,45,13,1.0
"GLYCERIN-DIMETHICONE-PETRO, WH TP CREA",1.0,46,0,278,1.0,56,0,253,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,46,0,554,1.0,56,0,482,1.0
"HEPARIN (PORCINE) IN 5 % DEX 25,000 UNIT/250 ML(100 UNIT/ML) IV SOLP",0.043478260869565216,2,44,2,0.05357142857142857,3,53,3,1.0
HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
HYDROCORTISONE 2.5 % TP CRPE,0.06521739130434782,3,43,4,0.05357142857142857,3,53,4,1.0
HYDROMORPHONE 4 MG PO TABS,0.021739130434782608,1,45,3,0.017857142857142856,1,55,1,1.0
OLANZAPINE 5 MG PO TBDL,0.10869565217391304,5,41,8,0.10714285714285714,6,50,12,1.0
IBUPROFEN 400 MG PO TABS,0.06521739130434782,3,43,4,0.05357142857142857,3,53,3,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.021739130434782608,1,45,20,0.017857142857142856,1,55,17,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (BEDTIME),0.021739130434782608,1,45,2,0.017857142857142856,1,55,1,1.0
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
POTASSIUM CHLORID-D5-0.45%NACL 40 MEQ/L IV SOLP,0.021739130434782608,1,45,1,0.03571428571428571,2,54,2,1.0
